Rk,Gtm,Date,,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,number,Umpire,Pitchers-Used-Rest-GameScore-Dec
50,50,May 24,@,BOS,W7-2,9.0,9,2,2,0,2,10,1,0,3.93,37,125,81,2,0,0,0,35,2,0,0,0,0,0,1,4,Brian Knight,J.Koenig (3-50) B.Wilson (5-W) B.Hudson (3) J.Payamps (2)
51,51,May 25,@,BOS,W6-3,9.0,5,3,3,0,4,7,0,0,3.91,36,130,87,2,1,0,0,32,2,0,0,0,0,0,0,4,Chris Guccione,J.Koenig (0-57) C.Rea (5-W) H.Milner (4) T.Megill (3-Sv)
52,52,May 26,@,BOS,L1-2,8.0,9,2,2,0,1,9,0,0,3.88,32,112,71,2,0,3,1,30,1,1,1,0,1,0,1,4,Gabe Morales,T.Myers (4-51) J.Payamps (1) E.Paredes (99) E.Peguero (3-L)
53,53,May 27,,CHC,W5-1,9.0,5,1,1,0,1,11,0,0,3.82,33,133,95,2,0,0,0,31,0,0,0,0,1,0,0,3,Tripp Gibson,R.Gasser (5-73) B.Hudson (2-W) H.Milner (1)
54,54,May 28,,CHC,L3-6,10.0,9,6,5,1,5,16,1,0,3.84,44,180,118,5,1,1,0,38,1,0,1,1,0,0,0,8,Charlie Ramos,F.Peralta (5-68) J.Koenig (2) E.Paredes (1) J.Payamps (1) E.Peguero (1) T.Megill (2-L) H.Milner (0) M.White (7)
55,55,May 29,,CHC,W10-6,9.0,9,6,4,2,3,5,1,1,3.84,42,158,107,2,2,2,0,37,1,0,0,0,1,2,0,4,Erich Bacchus,B.Wilson (4-35) J.Koenig (0-W) E.Paredes (0-H) M.White (0)
56,56,May 30,,CHC,W6-4,9.0,9,4,4,0,1,6,3,0,3.84,36,131,90,2,1,0,0,35,2,0,0,0,0,0,1,4,Laz Diaz,C.Rea (4-58) J.Payamps (1-H) B.Hudson (2-BW) E.Peguero (1-Sv)
57,57,May 31,,CHW,W12-5,9.0,9,5,5,0,1,10,1,1,3.86,37,134,90,2,2,1,1,34,2,0,0,0,1,0,0,4,Jordan Baker,T.Myers (4-32) H.Milner (2) E.Paredes (1-W) K.Herget (20)
58,58,Jun 1,,CHW,W4-3,10.0,8,3,3,0,0,9,2,1,3.84,38,144,101,0,0,1,0,37,0,0,0,0,0,0,1,6,Mark Carlson,R.Gasser (4-44) J.Koenig (2) T.Megill (3) J.Payamps (1) E.Peguero (1) H.Milner (0-W)
59,59,Jun 2,,CHW,W6-3,9.0,5,3,3,0,3,12,1,1,3.83,34,141,92,2,0,0,0,29,1,0,0,0,1,0,0,3,Edwin Jimenez,F.Peralta (4-53-W) K.Herget (1-H) E.Paredes (1-Sv)
60,60,Jun 3,@,PHI,L1-3,8.0,7,3,3,0,1,1,1,0,3.82,31,111,70,1,0,0,0,30,0,0,0,0,0,0,0,3,Sean Barber,J.Koenig (1-53) B.Wilson (4-L) H.Milner (1)
61,61,Jun 4,@,PHI,L1-2,9.0,8,2,1,1,6,10,1,1,3.77,42,148,100,2,0,1,0,35,3,0,2,0,0,0,0,6,Alan Porter,J.Koenig (0-54) C.Rea (4) B.Hudson (4-H) E.Peguero (2-BSv) T.Megill (2) J.Payamps (2-L)
62,62,Jun 5,@,PHI,L0-2,8.0,3,2,2,0,5,4,1,0,3.75,31,136,76,0,0,1,0,26,0,0,0,0,0,0,1,4,Ryan Blakney,A.Ashby (57-53-L) E.Paredes (2) H.Milner (1) J.Payamps (0)
63,63,Jun 7,@,DET,W10-0,9.0,2,0,0,0,4,5,0,0,3.69,31,116,72,0,0,0,0,27,0,0,0,0,0,0,1,2,Bruce Dreckman,T.Myers (6-82-W) J.Meeker (99)
64,64,Jun 8,@,DET,W5-4,9.0,5,4,3,1,5,11,0,0,3.68,39,188,118,2,0,0,0,33,0,0,0,0,0,1,0,6,Jeremie Rehak,F.Peralta (5-36) J.Koenig (3-W) E.Paredes (2-H) B.Hudson (3-H) J.Payamps (2-H) T.Megill (3-Sv)
65,65,Jun 9,@,DET,L2-10,8.0,12,10,10,0,3,5,1,2,3.79,41,159,100,3,3,0,0,35,3,0,0,0,1,0,1,5,Clint Vondrak,B.Wilson (5-25-L) H.Milner (3) E.Hernández (10) K.Herget (6) J.Bauers (41)
66,66,Jun 10,,TOR,W3-1,9.0,4,1,1,0,0,5,1,0,3.74,30,106,76,0,0,0,0,30,1,0,0,0,0,0,1,3,Adrian Johnson,C.Rea (5-71-W) J.Payamps (1-H) T.Megill (1-Sv)
67,67,Jun 11,,TOR,L0-3,9.0,9,3,3,0,3,7,0,0,3.73,39,132,88,1,0,0,0,35,2,0,0,1,0,1,1,4,Quinn Wolcott,C.Rodriguez (99-42-L) E.Peguero (6) J.Koenig (2) E.Paredes (2)
68,68,Jun 12,,TOR,W5-4,9.0,7,4,4,0,2,8,1,0,3.74,34,113,83,2,2,0,0,31,1,0,0,0,1,0,1,4,Junior Valentine,T.Myers (4-65-W) B.Hudson (3) H.Milner (2) T.Megill (1-Sv)
69,69,Jun 14,,CIN,L5-6,9.0,10,6,6,0,2,6,2,2,3.77,39,134,83,1,0,2,0,35,2,1,0,0,0,0,1,3,Will Little,F.Peralta (5-29-L) H.Milner (1) E.Hernández (4)
70,70,Jun 15,,CIN,W3-1,9.0,5,1,1,0,3,8,0,0,3.73,33,124,84,1,0,2,0,30,1,0,0,0,0,0,2,4,Chris Conroy,J.Koenig (3-50) B.Wilson (5-W) B.Hudson (2-H) T.Megill (2-Sv)
71,71,Jun 16,,CIN,W5-4,9.0,8,4,3,1,3,9,2,1,3.72,39,137,85,2,0,1,0,34,0,1,1,0,1,1,0,5,Brennan Miller,C.Rea (5-59-W) E.Paredes (4-H) J.Koenig (0-H) J.Payamps (5-H) T.Megill (0-Sv)
72,72,Jun 17,@,LAA,L3-5,8.0,7,5,4,1,3,7,1,0,3.73,32,140,88,2,0,0,1,28,0,1,0,0,1,0,0,4,Dan Merzel,C.Rodriguez (5-35-L) E.Peguero (5) H.Milner (2) E.Hernández (2)
73,73,Jun 18,@,LAA,W6-3,9.0,9,3,3,0,4,9,0,0,3.72,39,152,97,4,1,0,0,35,3,0,0,0,0,0,1,5,Jordan Baker,T.Myers (5-69-W) E.Paredes (1) E.Hernández (0) J.Payamps (1) T.Megill (1-Sv)
