Rk,Gtm,Date,,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,number,Umpire,Pitchers-Used-Rest-GameScore-Dec
94,94,Jul 11,,TOR,L3-5,9.0,10,5,5,0,2,5,2,1,4.49,38,157,102,1,0,1,0,34,0,0,0,0,1,0,2,4,Bill Miller,J.Hicks (7-27-L) R.Rodríguez (1) T.Rogers (5) T.Rogers (4)
95,95,Jul 12,,MIN,W7-1,9.0,10,1,1,0,1,5,0,1,4.45,38,131,84,2,1,0,0,36,2,0,0,0,0,0,1,4,Todd Tichenor,K.Harrison (5-56-W) R.Walker (2-H) T.Rogers (0) C.Doval (6)
96,96,Jul 13,,MIN,L2-4,9.0,10,4,3,1,5,7,1,2,4.44,41,167,99,1,0,1,1,34,1,0,0,0,0,0,2,5,Paul Clemons,H.Birdsong (5-57) T.Rogers (1-L) R.Rodríguez (1) E.Miller (3) S.Hjelle (2)
97,97,Jul 14,,MIN,W3-2,9.0,3,2,2,0,1,9,0,0,4.41,30,109,76,1,0,0,0,29,2,0,0,0,0,0,1,4,Cory Blaser,B.Snell (4-83) T.Rogers (1-H) C.Doval (1-BSv) R.Walker (1-W)
98,98,Jul 19,@,COL,L3-7,8.0,8,7,7,0,7,10,3,2,4.44,40,181,113,0,0,0,0,31,2,0,1,0,0,0,1,5,Brian O'Nora,K.Harrison (6-67) R.Rodríguez (5-H) R.Walker (4-BSv) T.Rogers (4-L) L.Jackson (8)
99,99,Jul 20,@,COL,L3-4,8.0,8,4,4,0,4,8,1,0,4.44,33,128,78,0,0,0,1,29,0,0,0,0,0,0,2,3,Chris Conroy,L.Webb (9-40-L) E.Miller (6) S.Hjelle (6)
100,100,Jul 21,@,COL,W3-2,9.0,4,2,2,0,3,15,1,0,4.42,34,140,92,0,0,1,0,31,1,0,0,0,0,1,1,4,Alex MacKay,H.Birdsong (7-70-W) R.Walker (1-H) T.Rogers (1-H) C.Doval (6-Sv)
101,101,Jul 22,@,LAD,L2-3,8.0,6,3,3,0,3,6,1,0,4.41,32,123,79,2,1,0,1,29,1,0,0,0,0,0,0,4,Dan Merzel,B.Snell (7-58) R.Walker (0) E.Miller (1-L) R.Rodríguez (2)
102,102,Jul 23,@,LAD,L2-5,8.0,9,5,5,0,6,13,0,2,4.42,39,182,106,1,0,1,0,31,2,0,0,0,0,0,0,5,Stu Scheurwater,J.Hicks (11-41-L) S.Hjelle (2) T.Rogers (9) L.Jackson (3) R.Rodríguez (0)
103,103,Jul 24,@,LAD,W8-3,9.0,5,3,3,0,2,10,0,2,4.41,35,150,92,0,0,0,0,31,2,0,0,0,0,0,1,5,Mark Carlson,R.Ray (99-69-W) R.Walker (1-H) T.Rogers (2-H) E.Miller (1) T.Rogers (0)
104,104,Jul 25,@,LAD,L4-6,8.0,14,6,6,0,3,7,2,1,4.43,40,142,92,0,0,0,0,36,3,0,0,0,0,0,2,4,Jacob Metz,L.Webb (4-34) S.Hjelle (1) L.Jackson (1) T.Rogers (0-L)
105,105,Jul 26,,COL,W11-4,9.0,5,4,4,0,3,12,0,0,4.42,35,155,96,2,0,0,0,31,1,1,0,0,1,0,0,5,Tripp Gibson,K.Harrison (6-77-W) L.Jackson (0) M.Baumann (14) R.Walker (1) C.Doval (4)
106,106,Jul 27(1),,COL,W4-1,9.0,4,1,1,0,3,17,1,1,4.39,33,144,93,0,0,0,0,29,2,0,0,0,0,0,2,4,Mike Estabrook,B.Snell (4-81) R.Walker (0-BW) T.Rogers (1-H) C.Doval (0-Sv)
107,107,Jul 27(2),,COL,W5-0,9.0,4,0,0,0,3,13,0,0,4.35,33,153,98,0,0,1,1,30,0,0,0,0,0,0,0,5,Erich Bacchus,H.Birdsong (5-66-W) S.Hjelle (1) T.Rogers (2) E.Miller (2) S.Bivens (21)
108,108,Jul 28,,COL,W5-4,9.0,9,4,4,0,1,11,1,0,4.35,37,144,99,0,0,0,0,36,2,0,0,0,0,0,0,6,Laz Diaz,E.Miller (0-55) R.Rodríguez (4-W) T.Rogers (0-H) J.Hicks (4-H) S.Bivens (0-H) C.Doval (0-Sv)
109,109,Jul 30,,OAK,L2-5,9.0,10,5,5,0,3,7,4,1,4.35,38,163,107,0,0,0,3,34,1,0,0,0,0,0,0,4,Chris Segal,R.Ray (5-34-L) S.Bivens (1) T.Rogers (1) R.Walker (2)
110,110,Jul 31,,OAK,W1-0,9.0,5,0,0,0,1,6,0,0,4.31,34,106,73,,,0,0,33,0,0,0,0,0,1,0,1,David Rackley,L.Webb (5-82-W)
111,111,Aug 2,@,CIN,W3-0,9.0,0,0,0,0,3,11,0,0,4.27,29,114,78,,,0,0,26,0,0,0,0,0,0,0,1,Malachi Moore,B.Snell (5-95-W)
