Rk,Gtm,Date,,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,number,Thr,Opp-Starter-GmeSc
83,83,Jun 28,,LAD,W5-3,35,33,5,8,1,1,3,5,2,0,7,0,0,0,1,0,1,0,.244,.314,.385,.699,6,10,R,L.Knack(57)
84,84,Jun 29,,LAD,L7-14,53,45,7,13,6,0,0,7,7,1,9,0,0,1,1,0,1,1,.245,.315,.386,.701,15,12,R,T.Glasnow(24)
85,85,Jun 30,,LAD,W10-4,42,37,10,16,10,0,1,10,3,0,5,0,0,2,1,1,0,0,.247,.317,.391,.708,8,9,L,J.Paxton(4)
86,86,Jul 2,@,ATL,W5-3,41,34,5,9,2,0,3,4,5,0,9,0,1,1,1,1,1,0,.248,.317,.393,.710,9,10,R,R.López(49)
87,87,Jul 3,@,ATL,L1-3,33,31,1,4,2,0,0,1,2,0,12,0,0,0,0,0,0,0,.246,.316,.391,.707,5,12,L,C.Sale(69)
88,88,Jul 4,@,ATL,W4-2,37,31,4,6,2,0,2,4,3,1,10,3,0,0,0,1,0,1,.246,.316,.392,.708,6,10,R,C.Morton(47)
89,89,Jul 5,@,CLE,W4-2,37,31,4,6,2,0,0,4,4,0,14,0,1,1,1,0,0,1,.245,.316,.390,.706,6,9,R,T.Bibee(40)
90,90,Jul 6,@,CLE,L4-5,41,34,4,6,2,0,0,3,7,0,14,0,0,0,1,0,2,0,.244,.316,.388,.704,10,12,L,L.Allen(54)
91,91,Jul 7,@,CLE,L4-5,35,34,4,7,3,0,1,4,1,0,6,0,0,0,1,0,0,0,.244,.315,.388,.703,4,12,R,C.Carrasco(46)
92,92,Jul 9,,TOR,W4-3,36,34,4,9,1,0,2,3,2,0,14,0,0,0,0,1,0,0,.244,.315,.389,.704,6,10,L,Y.Kikuchi(71)
93,93,Jul 10,,TOR,L6-10,42,36,6,9,1,0,2,6,6,0,9,0,0,0,0,0,0,0,.244,.315,.390,.705,9,10,R,C.Bassitt(47)
94,94,Jul 11,,TOR,L3-5,34,34,3,7,0,0,2,3,0,0,4,0,0,0,0,0,1,0,.244,.314,.390,.704,4,9,R,K.Gausman(60)
95,95,Jul 12,,MIN,W7-1,38,30,7,9,3,2,0,7,6,0,7,1,0,1,0,2,0,0,.244,.315,.391,.707,7,9,R,J.Ryan(39)
96,96,Jul 13,,MIN,L2-4,35,34,2,8,2,1,0,2,1,0,10,0,0,0,0,1,0,0,.244,.315,.391,.706,6,10,R,S.Woods Richardson(47)
97,97,Jul 14,,MIN,W3-2,34,32,3,8,3,1,0,2,2,0,11,0,0,0,1,0,0,0,.244,.315,.391,.706,7,9,R,C.Paddack(56)
98,98,Jul 19,@,COL,L3-7,38,34,3,7,3,1,0,3,3,0,10,1,0,0,0,0,0,0,.244,.314,.391,.705,8,10,R,C.Quantrill(53)
99,99,Jul 20,@,COL,L3-4,33,32,3,5,2,1,1,3,1,0,9,0,0,0,1,0,1,0,.243,.313,.390,.704,3,12,L,K.Freeland(55)
100,100,Jul 21,@,COL,W3-2,33,32,3,7,0,0,2,2,1,0,6,0,0,0,0,1,0,1,.243,.313,.391,.703,3,9,R,R.Feltner(60)
101,101,Jul 22,@,LAD,L2-3,36,31,2,5,0,0,1,1,5,0,10,0,0,0,0,0,2,0,.242,.312,.389,.702,7,10,R,R.Ryan(57)
102,102,Jul 23,@,LAD,L2-5,38,32,2,5,0,0,1,2,6,0,8,0,0,0,1,1,0,0,.241,.312,.388,.700,9,11,R,L.Knack(63)
103,103,Jul 24,@,LAD,W8-3,44,34,8,9,1,0,1,8,9,1,10,1,0,0,0,2,2,0,.242,.313,.388,.701,9,10,R,T.Glasnow(51)
104,104,Jul 25,@,LAD,L4-6,41,37,4,11,3,1,0,4,4,0,16,0,0,0,0,1,1,0,.242,.314,.388,.702,10,11,L,C.Kershaw(46)
105,105,Jul 26,,COL,W11-4,43,37,11,14,0,2,4,11,5,0,10,0,0,1,0,1,0,0,.244,.315,.393,.708,8,10,L,K.Freeland(29)
106,106,Jul 27 (1),,COL,W4-1,36,30,4,6,2,1,1,3,4,0,8,2,0,0,1,1,0,0,.243,.316,.393,.709,8,10,R,R.Feltner(62)
107,107,Jul 27 (2),,COL,W5-0,33,32,5,11,4,1,1,5,0,0,6,0,0,1,0,2,0,0,.244,.316,.395,.711,4,9,R,T.Gordon(43)
108,108,Jul 28,,COL,W5-4,41,38,5,13,2,1,1,5,3,0,11,0,0,0,0,0,1,0,.245,.316,.397,.713,12,10,L,A.Gomber(42)
109,109,Jul 30,,OAK,L2-5,33,30,2,5,2,0,0,2,3,0,12,0,0,0,0,1,0,1,.245,.316,.395,.711,4,12,L,J.Sears(79)
110,110,Jul 31,,OAK,W1-0,30,27,1,4,2,0,0,1,2,0,3,0,0,1,0,0,0,0,.244,.315,.394,.709,5,9,R,R.Stripling(56)
111,111,Aug 2,@,CIN,W3-0,37,36,3,9,1,0,2,3,1,0,14,0,0,0,0,0,0,0,.244,.315,.394,.709,7,10,L,A.Abbott(48)
112,112,Aug 3,@,CIN,L4-6,34,32,4,5,1,0,3,3,1,0,13,1,0,0,0,0,0,0,.243,.314,.395,.709,3,11,R,H.Greene(80)
113,113,Aug 4,@,CIN,W8-2,41,38,8,12,3,0,3,8,2,0,11,1,0,0,0,0,0,1,.244,.314,.397,.712,6,10,R,C.Spiers(52)
114,114,Aug 5,@,WSN,W4-1,36,35,4,9,2,0,2,4,1,0,10,0,0,0,0,1,0,0,.244,.314,.398,.712,5,10,L,P.Corbin(47)
115,115,Aug 6,@,WSN,L5-11,40,37,5,9,3,0,2,4,2,0,10,1,0,0,1,0,1,0,.244,.314,.399,.713,8,9,L,M.Gore(37)
116,116,Aug 7,@,WSN,W7-4,38,36,7,10,1,1,3,7,1,0,4,1,0,0,0,1,0,0,.244,.314,.401,.715,4,9,R,J.Irvin(34)
117,117,Aug 8,@,WSN,W9-5,50,43,9,13,4,0,0,8,7,0,13,0,0,0,0,2,4,0,.245,.315,.401,.716,12,12,L,D.Herz(42)
118,118,Aug 9,,DET,W3-2,34,28,3,4,0,0,0,3,2,0,7,1,0,3,1,0,0,0,.244,.314,.399,.713,5,10,R,B.Brieske(63)
119,119,Aug 10,,DET,W3-1,36,32,3,6,1,0,0,3,4,0,9,0,0,0,1,0,3,0,.244,.314,.398,.711,9,9,R,A.Faedo(51)
120,120,Aug 11,,DET,L4-5,39,32,4,8,2,2,0,4,6,0,3,0,1,0,0,2,0,0,.244,.314,.398,.712,8,12,R,K.Montero(39)
121,121,Aug 12,,ATL,L0-1,35,34,0,4,1,0,0,0,0,0,17,1,0,0,0,0,1,0,.243,.313,.396,.709,6,12,L,C.Sale(81)
122,122,Aug 13,,ATL,L3-4,39,36,3,7,1,1,1,2,2,0,10,1,0,0,1,1,0,1,.242,.312,.396,.708,7,10,R,C.Morton(59)
123,123,Aug 14,,ATL,L2-13,37,35,2,9,1,0,1,2,1,0,7,1,0,0,0,1,0,0,.242,.312,.395,.708,8,11,R,G.Holmes(58)
124,124,Aug 15,,ATL,W6-0,37,33,6,10,2,0,2,6,3,0,9,0,0,1,0,0,2,0,.243,.313,.397,.709,7,9,L,M.Fried(48)
125,125,Aug 17,@,OAK,L0-2,35,31,0,4,1,0,0,0,4,0,10,0,0,0,0,0,0,0,.242,.312,.395,.707,8,11,R,O.Bido(74)
126,126,Aug 18,@,OAK,W4-2,36,35,4,9,1,0,3,4,0,0,15,1,0,0,0,0,0,2,.242,.312,.396,.708,3,12,L,J.Sears(70)
127,127,Aug 19,,CHW,W5-3,35,33,5,12,2,0,1,5,1,0,6,0,0,1,0,2,0,0,.243,.312,.397,.709,6,9,R,J.Cannon(39)
128,128,Aug 20,,CHW,W4-1,37,30,4,7,1,0,0,4,7,1,9,0,0,0,1,2,0,0,.243,.313,.396,.709,9,10,R,D.Martin(48)
129,129,Aug 21,,CHW,L2-6,33,32,2,6,4,0,0,2,1,0,12,0,0,0,0,1,0,0,.243,.312,.396,.707,4,11,L,G.Crochet(49)
130,130,Aug 23,@,SEA,L5-6,40,38,5,8,3,0,3,5,2,1,18,0,0,0,0,0,0,0,.242,.311,.397,.708,6,11,R,L.Castillo(49)
131,131,Aug 24,@,SEA,W4-3,42,36,4,11,1,0,1,4,3,0,5,1,1,1,0,0,4,0,.243,.312,.397,.709,11,10,R,G.Kirby(36)
132,132,Aug 25,@,SEA,L3-4,36,32,3,5,0,0,2,3,4,0,11,0,0,0,1,1,1,0,.242,.311,.396,.708,6,11,R,B.Woo(70)
133,133,Aug 27,@,MIL,W5-4,35,34,5,6,1,0,3,5,1,0,8,0,0,0,1,0,1,0,.242,.311,.397,.708,3,10,R,T.Myers(52)
134,134,Aug 28,@,MIL,L3-5,35,32,3,7,2,0,0,3,3,0,12,0,0,0,0,2,0,0,.242,.310,.396,.707,5,11,R,F.Peralta(73)
135,135,Aug 29,@,MIL,L0-6,31,29,0,2,0,0,0,0,2,0,10,0,0,0,0,0,0,0,.241,.309,.394,.703,4,10,R,A.Civale(78)
136,136,Aug 30,,MIA,W3-1,33,29,3,6,2,0,0,3,4,0,11,0,0,0,0,1,0,0,.240,.309,.393,.703,6,11,R,A.Oller(74)
137,137,Aug 31,,MIA,L3-4,36,34,3,7,1,0,1,3,2,0,7,0,0,0,1,0,1,0,.240,.309,.393,.702,6,10,R,E.Cabrera(51)
138,138,Sep 1,,MIA,L5-7,37,31,5,6,0,0,1,4,2,0,11,3,0,1,0,0,0,1,.240,.309,.392,.701,5,12,R,D.McCaughan(39)
139,139,Sep 3,,ARI,L7-8,42,37,7,11,2,1,2,7,4,1,15,0,0,1,0,0,1,0,.240,.309,.394,.703,8,11,R,R.Nelson(65)
