Rk,Gtm,Date,,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,number,Umpire,Pitchers-Used-Rest-GameScore-Dec
110,110,Aug 1,@,CLE,L3-10,8.0,11,10,10,0,5,8,3,1,3.85,41,181,110,2,1,0,0,34,4,0,0,0,1,0,0,4,John Bacon,T.Rogers (5-31-L) A.Suárez (3) J.Webb (2) B.Smith (0)
111,111,Aug 2,@,CLE,L4-8,8.0,10,8,8,0,6,4,0,0,3.89,39,160,99,3,2,2,0,31,1,0,0,0,2,0,0,4,Andy Fletcher,D.Kremer (5-39-L) G.Soto (3) J.Webb (0) C.Kimbrel (1)
112,112,Aug 3,@,CLE,W7-4,9.0,6,4,4,0,2,6,2,0,3.89,35,130,87,2,1,0,1,33,1,0,0,0,0,1,0,4,Jansen Visconti,Z.Eflin (4-57-W) C.Pérez (3-H) S.Domínguez (3) Y.Cano (3-Sv)
113,113,Aug 4,@,CLE,W9-5,9.0,10,5,4,1,3,6,1,0,3.89,39,151,96,2,0,5,0,36,1,0,0,0,0,0,0,6,Cory Blaser,C.Burnes (4-38-W) G.Soto (1-H) B.Smith (2-H) C.Pérez (0-H) Y.Cano (0) S.Domínguez (0)
114,114,Aug 6,@,TOR,L2-5,8.0,9,5,5,0,3,10,1,1,3.90,35,138,86,1,1,2,0,31,2,0,1,0,0,0,2,5,David Rackley,A.Suárez (4-67) B.Smith (1-H) G.Soto (1-BL) C.Kimbrel (3) C.Pérez (1)
115,115,Aug 7,@,TOR,W7-3,9.0,10,3,2,1,2,6,0,0,3.89,38,146,97,1,0,0,1,35,3,0,0,0,1,1,1,5,Larry Vanover,T.Rogers (5-43) B.Smith (0-W) Y.Cano (2-H) C.Pérez (0) S.Domínguez (2)
116,116,Aug 8,@,TOR,L6-7,8.0,7,7,7,0,5,11,1,0,3.92,37,147,97,2,1,0,0,32,2,1,0,0,0,1,0,4,Nate Tomlinson,D.Kremer (5-36-L) K.Akin (7) B.Baker (11) G.Soto (1)
117,117,Aug 9,@,TBR,W4-1,9.0,5,1,1,0,1,9,1,0,3.89,33,118,76,0,0,1,0,32,1,0,0,0,0,0,0,3,Chad Fairchild,Z.Eflin (5-75-W) S.Domínguez (1) Y.Cano (1)
118,118,Aug 10,@,TBR,W7-5,9.0,7,5,5,0,4,8,1,0,3.90,38,162,91,2,1,2,0,34,2,0,0,0,0,0,0,5,Carlos Torres,C.Burnes (5-56) B.Smith (2-BW) Y.Cano (0-H) C.Pérez (2-H) S.Domínguez (0-Sv)
119,119,Aug 11,@,TBR,L1-2,8.0,6,2,2,0,4,7,0,0,3.89,34,126,72,0,0,5,0,29,3,0,1,0,1,0,0,3,Brian Walsh,A.Suárez (4-70) C.Pérez (0-BSv) C.Kimbrel (4-L)
120,120,Aug 13,,WSN,L3-9,9.0,14,9,9,0,2,5,0,1,3.93,41,130,90,1,1,2,1,36,6,0,0,0,2,0,1,4,Alex Tosi,T.Rogers (5-33-L) B.Baker (4) G.Soto (4) K.Akin (4)
121,121,Aug 14,,WSN,W4-1,9.0,5,1,1,0,3,5,0,0,3.91,33,131,89,0,0,1,1,30,2,0,0,0,0,0,1,4,Dan Bellino,D.Kremer (5-59-W) Y.Cano (3-H) C.Pérez (2-H) S.Domínguez (3-Sv)
122,122,Aug 15,,BOS,W5-1,9.0,7,1,1,0,1,10,1,1,3.88,34,124,79,2,0,0,0,32,0,0,0,0,0,0,2,5,Brian Walsh,Z.Eflin (5-66-W) G.Soto (1-H) B.Smith (4-H) C.Pérez (0) Y.Cano (0)
123,123,Aug 16,,BOS,L10-12,9.0,14,12,12,0,5,12,4,0,3.95,47,195,126,0,0,2,0,42,4,0,0,0,0,0,0,5,Ryan Wills,C.Burnes (5-14-L) K.Akin (2) C.Kimbrel (4) B.Smith (0) B.Baker (2)
