Rk,Gtm,Date,,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,number,Umpire,Pitchers-Used-Rest-GameScore-Dec
54,54,May 28(2),,LAD,L0-3,9.0,10,3,3,0,1,6,2,0,4.03,37,134,82,0,0,0,0,36,3,0,0,0,0,0,1,3,Ramon De Jesus,J.Quintana (5-47-L) D.Núñez (24) J.Walker (2)
55,55,May 29,,LAD,L3-10,9.0,16,10,9,1,4,9,4,0,4.12,45,186,122,4,2,1,1,41,3,1,0,0,0,0,0,6,Adrian Johnson,D.Peterson (99-45) S.Reid-Foley (3) J.Diekman (0) A.Ottavino (0-L) J.López (0) J.Walker (0)
56,56,May 30,,ARI,W3-2,9.0,4,2,2,0,3,8,0,0,4.09,34,146,91,0,0,1,1,30,2,0,0,0,0,1,1,4,Alfonso Márquez,C.Scott (5-54) A.Houser (3) D.Young (26-W) R.Garrett (1-Sv)
57,57,May 31,,ARI,W10-9,9.0,9,9,8,1,3,9,3,1,4.16,41,150,103,2,2,1,0,36,0,0,0,0,0,0,0,5,Lance Barrett,L.Severino (5-41-W) D.Núñez (2-H) J.Diekman (1) S.Reid-Foley (1) R.Garrett (0)
58,58,Jun 1,,ARI,L5-10,9.0,11,10,9,1,5,13,1,0,4.24,43,166,104,1,1,4,0,37,1,0,0,0,1,0,0,3,Mark Ripperger,S.Manaea (5-43-L) J.Walker (2) D.Young (1)
59,59,Jun 2,,ARI,L4-5,9.0,9,5,5,0,3,13,3,2,4.25,41,155,97,0,0,0,0,36,4,0,0,0,0,0,0,7,Roberto Ortiz,J.Quintana (4-43) D.Núñez (1) D.Young (0-H) R.Garrett (1-H) A.Ottavino (3-H) J.Diekman (1-BL) S.Reid-Foley (1)
60,60,Jun 3,@,WSN,W8-7,9.0,11,7,6,1,6,6,1,1,4.28,45,168,99,5,1,0,1,37,0,0,0,0,1,2,1,5,Carlos Torres,T.Megill (5-36-W) A.Houser (3-H) D.Smith (40-H) A.Ottavino (0-H) J.Diekman (0-Sv)
61,61,Jun 4,@,WSN,W6-3,9.0,6,3,3,0,4,5,0,2,4.26,38,127,79,2,0,1,0,32,0,0,0,0,0,0,1,3,Ryan Wills,D.Peterson (5-56-W) D.Núñez (1-H) R.Garrett (1)
62,62,Jun 5,@,WSN,W9-1,9.0,7,1,1,0,0,5,0,0,4.21,30,103,71,0,0,0,1,29,0,0,0,0,1,0,2,2,Chad Fairchild,L.Severino (4-68-W) D.Young (2)
63,63,Jun 8,,PHI,L2-7,9.0,11,7,7,0,1,6,3,0,4.25,38,150,97,3,0,1,1,37,2,0,0,0,0,0,0,6,Mike Muchlinski,S.Manaea (6-25-L) S.Reid-Foley (5) A.Houser (4) D.Young (2) A.Ottavino (4) J.Diekman (4)
64,64,Jun 9,@,PHI,W6-5,9.0,10,5,5,0,6,6,1,2,4.26,41,163,99,5,1,0,0,33,1,0,0,0,0,0,3,6,Stu Scheurwater,J.Quintana (6-36) D.Young (0) D.Núñez (4) J.Diekman (0) R.Garrett (4-W) D.Smith (5-Sv)
65,65,Jun 11,,MIA,L2-4,9.0,6,4,3,1,2,13,0,1,4.24,36,150,97,2,0,1,0,32,2,0,0,0,1,0,0,5,Laz Diaz,T.Megill (7-48-L) D.Young (1) S.Reid-Foley (2) D.Smith (1) A.Ottavino (2)
66,66,Jun 12,,MIA,W10-4,9.0,9,4,4,0,2,8,0,0,4.24,37,144,106,0,0,0,0,35,3,0,0,0,0,0,1,4,Mike Estabrook,D.Peterson (7-34-W) D.Núñez (2-H) J.Diekman (2) R.Garrett (2)
67,67,Jun 13,,MIA,W3-2,9.0,8,2,2,0,3,7,2,0,4.21,36,142,92,0,0,1,1,33,1,0,0,0,0,0,1,4,Tripp Gibson,L.Severino (7-53) D.Smith (1) S.Reid-Foley (1) E.Díaz (18-W)
68,68,Jun 14,,SDP,W2-1,9.0,5,1,1,0,2,12,1,1,4.16,33,158,99,1,0,1,1,30,0,0,0,0,0,0,1,5,Ben May,S.Manaea (5-61-W) A.Ottavino (2-H) J.Diekman (1-H) S.Reid-Foley (0-H) E.Díaz (0-Sv)
69,69,Jun 15,,SDP,W5-1,9.0,2,1,1,0,2,9,1,0,4.11,31,123,74,0,0,0,0,29,1,0,0,0,0,1,1,3,CB Bucknor,J.Quintana (5-68-W) D.Núñez (2-H) R.Garrett (2)
70,70,Jun 16,,SDP,W11-6,9.0,10,6,4,2,4,7,0,0,4.11,41,173,111,3,3,0,0,36,3,0,0,0,1,1,1,5,Adam Beck,T.Megill (4-52-W) A.Houser (7) J.Diekman (1) D.Smith (2-H) S.Reid-Foley (1)
71,71,Jun 17,@,TEX,W14-2,9.0,6,2,2,0,3,10,1,0,4.08,35,147,94,0,0,0,0,32,2,0,0,0,0,0,1,3,Jansen Visconti,D.Peterson (4-59-W) A.Ottavino (2) D.Smith (0)
72,72,Jun 18,@,TEX,W7-6,9.0,9,6,6,0,1,2,2,0,4.11,36,123,84,0,0,0,0,35,1,0,0,0,0,0,1,4,Mike Muchlinski,L.Severino (4-33) J.Diekman (1) R.Garrett (2-W) E.Díaz (3-Sv)
73,73,Jun 19,@,TEX,L3-5,8.0,5,5,5,0,5,10,1,1,4.13,35,148,94,1,1,2,0,29,2,0,0,0,0,0,0,4,Edwin Jimenez,S.Manaea (4-56) S.Reid-Foley (2-BSv) D.Smith (1-L) A.Houser (2)
74,74,Jun 21,@,CHC,W11-1,9.0,6,1,0,1,3,13,0,1,4.07,37,168,108,1,0,0,0,33,2,0,0,0,0,0,1,3,Brian Walsh,J.Quintana (5-70-W) A.Ottavino (3) D.Smith (1)
75,75,Jun 22,@,CHC,L1-8,8.0,9,8,7,1,4,8,1,0,4.12,37,151,96,0,0,1,0,33,3,1,0,0,0,0,0,3,Vic Carapazza,T.Megill (5-28-L) D.Young (10) A.Houser (2)
76,76,Jun 23,@,CHC,W5-2,9.0,7,2,2,0,0,14,1,1,4.09,35,156,108,1,0,0,0,34,1,0,0,0,0,0,0,6,Alex Tosi,L.Severino (4-76-W) D.Núñez (7) R.Garrett (4-H) E.Díaz (4) D.Smith (1-H) J.Diekman (4-Sv)
77,77,Jun 25,,NYY,W9-7,9.0,7,7,6,1,7,12,2,2,4.11,43,169,108,7,4,0,0,34,1,0,0,0,0,1,1,5,Lance Barksdale,D.Peterson (7-56) D.Núñez (1-W) A.Ottavino (3) D.Young (2) R.Garrett (1)
78,78,Jun 26,,NYY,W12-2,9.0,6,2,2,0,7,8,1,0,4.09,38,153,85,1,0,0,0,31,1,0,0,0,0,1,3,4,Nic Lentz,S.Manaea (6-61-W) D.Young (0) A.Ottavino (0) A.Houser (3-Sv)
