Rk,Gtm,Date,,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,number,Umpire,Pitchers-Used-Rest-GameScore-Dec
108,108,Jul 28,,SEA,L3-6,9.0,8,6,4,2,4,9,1,0,4.67,41,157,107,0,0,3,0,37,2,0,0,0,0,1,0,3,Stu Scheurwater,G.Crochet (4-33-L) C.Kuhl (4) J.Brebbia (5)
109,109,Jul 29,,KCR,L5-8,9.0,15,8,8,0,2,5,3,1,4.70,43,176,111,1,1,1,1,40,3,0,0,0,0,0,1,5,Bruce Dreckman,C.Flexen (4-48) T.Banks (3-H) S.Wilson (1-H) J.Brebbia (0-BL) S.Peralta (2)
110,110,Jul 30,,KCR,L3-4,9.0,4,4,4,0,5,2,1,0,4.69,35,135,81,2,2,0,0,30,1,0,0,0,0,0,0,4,Mark Wegner,J.Cannon (4-70) F.Ellard (99-L) J.Anderson (2-BSv) J.Shuster (3)
111,111,Jul 31,,KCR,L3-10,9.0,16,10,10,0,4,4,2,0,4.74,46,160,99,2,0,2,0,41,2,0,0,0,1,1,1,5,Clint Vondrak,D.Thorpe (4-27-L) T.Toussaint (99) C.Kuhl (2) S.Peralta (1) F.Ellard (0)
112,112,Aug 2,@,MIN,L2-10,8.0,9,10,10,0,6,8,3,2,4.79,40,152,85,3,1,0,0,32,3,0,1,0,0,0,0,5,,D.Martin (5-35-L) J.Anderson (2) C.Kuhl (1) S.Wilson (3) P.Berroa (93)
113,113,Aug 3,@,MIN,L2-6,8.0,8,6,6,0,7,5,2,0,4.81,37,167,101,2,1,2,0,30,0,1,0,0,0,0,2,4,Alfonso Márquez,G.Crochet (5-54) T.Toussaint (2-L) J.Brebbia (4) J.Shuster (3)
114,114,Aug 4,@,MIN,L7-13,8.0,14,13,11,2,9,10,1,0,4.87,47,196,117,4,3,1,0,37,4,1,0,0,1,1,0,5,Lance Barrett,C.Flexen (5-13-L) S.Peralta (3) P.Berroa (1) F.Ellard (3) S.Wilson (1)
115,115,Aug 5,@,OAK,L1-5,8.0,4,5,5,0,9,8,1,1,4.88,37,153,80,0,0,1,1,26,1,0,0,0,1,0,0,4,Edwin Moscoso,K.Bush (99-44-L) J.Anderson (2) C.Kuhl (2) J.Shuster (1)
116,116,Aug 6,@,OAK,W5-1,9.0,6,1,1,0,2,5,1,1,4.84,35,122,77,0,0,0,0,32,0,0,0,0,0,0,1,4,Vic Carapazza,J.Cannon (6-59-W) D.Leone (77-H) C.Kuhl (0-H) J.Brebbia (2)
117,117,Aug 7,@,OAK,L2-3,8.0,6,3,3,0,3,5,0,1,4.83,33,129,88,2,2,0,1,28,0,0,0,0,1,0,1,4,Tom Hanahan,D.Martin (4-71) T.Toussaint (3-L) D.Leone (0-BSv) J.Brebbia (0)
118,118,Aug 9,,CHC,L6-7,9.0,16,7,7,0,1,12,4,1,4.85,42,163,105,3,1,1,1,40,0,1,0,0,0,0,0,5,Chris Segal,G.Crochet (5-16-L) T.Toussaint (1) J.Anderson (3) C.Kuhl (2) J.Brebbia (1)
119,119,Aug 10,,CHC,L1-3,9.0,9,3,3,0,6,3,0,0,4.83,42,167,97,2,0,0,0,35,3,0,0,1,0,0,0,6,David Rackley,C.Flexen (5-53) J.Shuster (4) J.Anderson (0) C.Kuhl (0-L) D.Leone (2) S.Wilson (5)
120,120,Aug 12,,NYY,W12-2,9.0,9,2,2,0,11,7,0,0,4.81,45,172,102,2,0,1,0,34,1,0,1,0,0,0,2,5,Doug Eddings,K.Bush (6-39) T.Toussaint (2-W) J.Anderson (1-H) D.Leone (1) S.Wilson (1)
121,121,Aug 13,,NYY,L1-4,9.0,9,4,4,0,5,7,3,1,4.80,40,157,90,1,0,0,0,34,0,0,0,0,0,0,0,4,Gabe Morales,J.Cannon (6-43-L) F.Ellard (8) C.Kuhl (2) J.Shuster (2)
122,122,Aug 14,,NYY,L2-10,9.0,12,10,10,0,6,11,3,0,4.85,45,181,113,6,1,1,0,38,3,0,1,0,1,0,0,6,Ryan Additon,D.Martin (6-59) J.Anderson (1-H) D.Leone (1-BL) C.Kuhl (0) S.Wilson (1) J.Brebbia (4)
123,123,Aug 16,@,HOU,W5-4,9.0,8,4,4,0,2,16,2,1,4.84,37,144,96,2,0,0,0,34,2,0,0,0,0,0,1,5,Tripp Gibson,G.Crochet (6-59) T.Toussaint (3) J.Anderson (1-W) M.Foster (99-H) C.Kuhl (1-Sv)
124,124,Aug 17,@,HOU,L1-6,8.0,13,6,5,1,3,7,0,0,4.85,39,149,96,0,0,2,0,35,2,0,1,0,1,0,1,4,Mike Estabrook,C.Flexen (6-32-L) F.Ellard (3) J.Shuster (3) G.Varland (94)
125,125,Aug 18,@,HOU,L0-2,8.0,5,2,2,0,5,7,2,0,4.83,32,119,72,0,0,1,1,27,0,0,0,0,0,1,2,3,Erich Bacchus,K.Bush (5-62-L) J.Anderson (1) J.Brebbia (3)
126,126,Aug 19,@,SFG,L3-5,8.0,12,5,5,0,1,6,1,0,4.83,35,123,81,0,0,0,0,33,2,0,0,0,1,0,2,3,Jansen Visconti,J.Cannon (5-39-L) G.Varland (1) C.Kuhl (2)
127,127,Aug 20,@,SFG,L1-4,8.0,7,4,3,1,7,9,0,0,4.82,37,154,88,1,1,0,0,30,1,0,1,0,0,1,2,4,Mike Muchlinski,D.Martin (5-48-L) F.Ellard (2) T.Toussaint (3) G.Varland (0)
128,128,Aug 21,@,SFG,W6-2,9.0,6,2,2,0,1,12,0,0,4.80,33,132,89,0,0,0,0,32,4,0,0,0,0,0,1,5,Andy Fletcher,G.Crochet (4-49) C.Kuhl (1) J.Anderson (2) F.Ellard (0-W) J.Brebbia (2)
129,129,Aug 23,,DET,L2-5,9.0,10,5,5,0,5,11,0,0,4.80,43,178,110,4,3,1,0,38,4,0,0,0,0,1,0,5,Ryan Wills,C.Flexen (5-57) F.Ellard (1-L) J.Anderson (1) J.Shuster (5) E.De Los Santos (10)
130,130,Aug 24,,DET,L4-13,9.0,14,13,13,0,5,6,3,1,4.87,45,178,111,1,0,0,0,39,4,0,0,0,0,0,1,5,Carlos Torres,K.Bush (5-23-L) T.Toussaint (3) G.Varland (3) C.Kuhl (2) J.Brebbia (2)
