Rk,Gtm,Date,,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,number,Thr,Opp-Starter-GmeSc
12,12,Apr 10,@,SDP,L2-10,33,30,2,3,1,0,1,2,3,0,9,0,0,0,1,1,0,0,.254,.353,.418,.771,4,11,R,D.Cease(69)
13,13,Apr 12,@,SEA,L2-4,35,32,2,4,1,0,1,1,3,0,7,0,0,0,1,0,0,0,.245,.343,.406,.748,6,9,R,B.Miller(66)
14,14,Apr 13,@,SEA,W4-1,33,32,4,6,0,0,3,4,0,0,8,0,0,1,1,1,0,0,.241,.333,.410,.743,2,10,R,E.Hancock(60)
15,15,Apr 14,@,SEA,W3-2,33,33,3,8,2,0,1,2,0,0,12,0,0,0,0,0,0,2,.241,.327,.409,.736,3,10,R,L.Castillo(57)
16,16,Apr 15,@,ARI,W3-2,46,41,3,9,0,0,1,2,5,1,11,0,0,0,0,1,0,0,.239,.326,.400,.726,12,13,R,M.Kelly(60)
17,17,Apr 16,@,ARI,L11-12,45,41,11,14,4,3,1,11,3,0,8,0,0,1,0,0,0,1,.247,.329,.418,.748,5,11,L,T.Henry(27)
18,18,Apr 17,@,ARI,W5-3,38,36,5,9,1,0,1,4,2,1,7,0,0,0,1,1,1,0,.247,.327,.415,.742,6,11,R,B.Pfaadt(61)
19,19,Apr 19,,MIA,W8-3,38,32,8,10,5,0,0,8,5,0,9,1,0,0,0,2,0,0,.250,.332,.418,.750,6,11,L,A.Puk(18)
20,20,Apr 20 (1),,MIA,L2-3,37,33,2,7,0,1,0,2,3,0,11,0,1,0,1,0,0,1,.248,.329,.411,.740,8,9,L,J.Luzardo(61)
21,21,Apr 20 (2),,MIA,W5-3,32,29,5,7,0,0,2,5,3,0,8,0,0,0,0,2,0,0,.248,.329,.412,.741,3,10,R,R.Muñoz(61)
22,22,Apr 21,,MIA,L3-6,39,36,3,8,4,0,0,3,3,0,11,0,0,0,1,0,1,0,.247,.327,.408,.735,9,9,R,E.Cabrera(45)
23,23,Apr 23,,HOU,W7-2,37,29,7,6,1,0,3,7,7,0,10,0,0,0,0,0,1,1,.245,.328,.414,.742,6,11,R,J.France(39)
24,24,Apr 24,,HOU,W4-3,33,30,4,8,0,0,1,4,2,0,12,0,0,1,0,1,0,0,.246,.327,.412,.739,5,11,R,S.Arrighetti(36)
25,25,Apr 25,,HOU,W3-1,37,31,3,7,1,0,1,3,4,0,10,2,0,0,0,0,2,0,.245,.328,.410,.738,10,9,R,J.Verlander(60)
26,26,Apr 26,@,BOS,W7-1,42,39,7,14,3,0,0,7,1,0,6,0,1,1,1,0,1,0,.250,.330,.411,.741,8,11,R,K.Crawford(42)
27,27,Apr 27,@,BOS,L0-17,35,32,0,5,1,0,0,0,2,0,7,1,0,0,0,0,0,0,.247,.326,.403,.729,8,12,R,J.Winckowski(54)
28,28,Apr 28,@,BOS,L4-5,35,34,4,7,0,0,1,4,0,0,12,1,0,0,0,0,0,0,.245,.323,.399,.722,4,10,R,T.Houck(71)
29,29,Apr 29,@,NYM,W3-1,32,29,3,3,1,0,1,3,2,0,8,1,0,0,0,0,0,0,.241,.319,.394,.713,2,11,R,L.Severino(79)
30,30,Apr 30,@,NYM,L2-4,36,29,2,4,1,0,0,2,6,0,6,0,0,1,0,1,1,0,.238,.318,.388,.706,7,12,L,S.Manaea(56)
31,31,May 1,@,NYM,W1-0,34,30,1,5,2,0,0,1,3,0,13,0,0,1,0,1,2,0,.236,.315,.383,.699,6,10,R,J.Buttó(64)
32,32,May 2,@,NYM,L6-7,47,40,6,9,4,0,1,6,7,1,8,0,0,0,0,1,6,0,.236,.316,.384,.700,10,11,R,A.Houser(41)
33,33,May 3,,MIL,L1-3,33,33,1,8,2,0,1,1,0,0,5,0,0,0,0,0,0,0,.236,.314,.384,.699,5,9,R,J.Ross(60)
34,34,May 4,,MIL,W6-5,36,32,6,8,0,1,3,6,4,0,9,0,0,0,0,0,1,0,.236,.315,.390,.705,6,10,R,T.Myers(35)
35,35,May 5,,MIL,W5-0,37,28,5,7,1,0,1,4,7,0,7,1,1,0,0,0,1,1,.237,.318,.390,.708,8,10,R,F.Peralta(48)
36,36,May 6,,SDP,L3-6,40,34,3,7,2,0,2,3,6,0,11,0,0,0,0,0,2,0,.236,.318,.392,.710,10,10,R,Y.Darvish(65)
37,37,May 7,,SDP,W3-2,34,32,3,10,0,0,2,3,1,0,8,0,0,1,0,1,0,0,.238,.318,.395,.713,7,10,R,R.Vásquez(55)
38,38,May 8,,SDP,L0-3,30,27,0,1,0,0,0,0,2,0,15,1,0,0,0,1,0,0,.233,.314,.387,.701,3,11,R,D.Cease(85)
39,39,May 10,@,PIT,W7-2,43,40,7,14,4,0,1,6,3,0,5,0,0,0,0,1,1,0,.237,.316,.391,.708,9,10,R,J.Jones(50)
40,40,May 11,@,PIT,L9-10,48,35,9,10,2,0,1,9,10,0,13,2,0,1,0,0,3,1,.238,.321,.392,.713,12,11,R,P.Skenes(43)
