Rk,Gtm,Date,,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,number,Umpire,Pitchers-Used-Rest-GameScore-Dec
95,95,Jul 13,,TEX,L1-2,10.0,4,2,1,1,9,12,1,1,4.03,43,174,103,3,0,2,1,33,0,0,0,0,0,0,0,5,Nestor Ceja,S.Arrighetti (5-68) B.King (5) S.Martinez (7) S.Dubin (1) T.Scott (1-L)
96,96,Jul 14,,TEX,L2-4,9.0,3,4,4,0,4,7,2,0,4.03,34,137,81,0,0,0,0,30,0,0,0,0,0,0,0,4,Carlos Torres,R.Blanco (4-63-L) S.Dubin (0) R.Montero (7) S.Martinez (0)
97,97,Jul 19,@,SEA,W3-0,9.0,4,0,0,0,3,8,0,0,3.99,33,137,90,0,0,0,0,30,1,0,0,0,0,0,1,4,Clint Vondrak,H.Brown (6-66-W) B.Abreu (6-H) R.Pressly (6-H) J.Hader (6-Sv)
98,98,Jul 20,@,SEA,W4-2,9.0,3,2,2,0,6,11,1,1,3.97,36,150,90,1,0,2,0,29,0,0,0,0,0,0,0,5,Jeremie Rehak,F.Valdez (9-57) T.Scott (6-W) B.Abreu (0-H) R.Pressly (0-H) J.Hader (0-Sv)
99,99,Jul 21,@,SEA,L4-6,8.0,9,6,6,0,2,6,2,0,4.00,33,139,91,1,1,1,1,31,2,1,0,0,0,0,1,3,Brian Walsh,R.Blanco (6-45-L) S.Martinez (6) S.Dubin (6)
100,100,Jul 22,@,OAK,L0-4,8.0,8,4,4,0,1,4,0,0,4.00,32,117,79,0,0,1,0,31,2,0,0,0,0,0,1,3,CB Bucknor,S.Arrighetti (8-44-L) B.King (8) R.Montero (7)
101,101,Jul 23,@,OAK,L2-8,8.0,13,8,8,0,2,7,5,0,4.05,38,151,101,0,0,2,0,36,3,1,0,0,0,0,1,4,Adam Beck,J.Bloss (11-34-L) S.Dubin (1) S.Martinez (1) R.Montero (0)
102,102,Jul 24,@,OAK,W8-1,9.0,9,1,1,0,2,10,0,0,4.02,38,151,92,0,0,0,0,36,2,0,0,0,0,1,1,4,Dan Iassogna,H.Brown (4-59-W) B.Abreu (3) T.Scott (3) B.King (1)
103,103,Jul 26,,LAD,W5-0,9.0,6,0,0,0,2,15,0,0,3.98,34,138,91,2,0,1,0,32,1,0,0,0,0,0,0,4,Alex MacKay,F.Valdez (5-73-W) B.Abreu (1-H) R.Pressly (5) T.Scott (1)
104,104,Jul 27,,LAD,W7-6,9.0,7,6,6,0,6,16,2,1,4.00,41,184,107,2,2,1,0,34,1,0,0,0,0,0,0,6,David Rackley,R.Blanco (5-47) B.King (2) S.Dubin (3) B.Abreu (0) T.Scott (0) J.Hader (6-W)
105,105,Jul 28,,LAD,L2-6,9.0,8,6,6,0,7,11,3,0,4.01,42,163,100,3,1,1,0,34,0,0,0,0,1,0,0,5,Brennan Miller,S.Arrighetti (5-58-L) S.Martinez (4) B.King (0) S.Dubin (0) R.Montero (4)
106,106,Jul 29,,PIT,L3-5,9.0,6,5,5,0,5,11,2,0,4.02,38,146,87,1,0,5,0,33,2,0,0,0,0,0,0,5,Todd Tichenor,T.Scott (1-63) K.Ort (18) B.Abreu (1-H) R.Pressly (2-BSv) J.Hader (1-L)
107,107,Jul 30,,PIT,L2-6,9.0,11,6,4,2,4,14,1,0,4.02,42,171,110,3,0,0,1,38,1,0,0,0,0,2,1,4,,H.Brown (5-39-L) B.King (1) S.Martinez (1) S.Dubin (1)
108,108,Jul 31,,PIT,W5-4,9.0,9,4,4,0,0,11,1,0,4.02,37,134,98,0,0,0,0,37,1,0,0,0,0,2,1,4,Nestor Ceja,F.Valdez (4-54-W) B.Abreu (1-H) R.Pressly (1-H) J.Hader (1-Sv)
109,109,Aug 2,,TBR,W3-2,9.0,5,2,2,0,5,14,1,2,4.00,37,152,94,2,0,0,1,30,1,0,0,0,0,0,1,5,Doug Eddings,Y.Kikuchi (6-63) T.Scott (3) B.Abreu (1-W) R.Pressly (1-H) J.Hader (1-Sv)
110,110,Aug 3,,TBR,L1-6,9.0,13,6,6,0,3,12,3,0,4.02,41,154,96,0,0,1,1,38,2,0,0,0,0,0,1,4,Ryan Additon,R.Blanco (6-52-L) K.Ort (4) T.Scott (0) C.Ferguson (5)
111,111,Aug 4,,TBR,L0-1,9.0,6,1,1,0,4,15,0,1,4.00,35,147,94,0,0,0,1,30,3,0,0,0,0,0,1,3,Emil Jimenez,S.Arrighetti (6-68-L) B.King (4) S.Dubin (4)
112,112,Aug 5,@,TEX,L3-4,9.2,5,4,3,1,3,11,2,0,3.98,37,165,104,0,0,0,0,33,1,0,0,0,1,0,0,5,Will Little,H.Brown (5-64) B.Abreu (2) R.Pressly (2-BSv) J.Hader (2) C.Ferguson (1-BL)
113,113,Aug 6,@,TEX,W4-2,9.0,1,2,2,0,4,5,1,0,3.97,31,116,71,0,0,0,0,27,0,0,0,0,0,1,2,2,Nic Lentz,F.Valdez (5-76-W) J.Hader (0-Sv)
114,114,Aug 7,@,TEX,W6-4,9.0,9,4,4,0,4,11,1,0,3.97,40,159,102,2,1,1,0,35,1,1,0,0,1,0,0,5,Lance Barksdale,Y.Kikuchi (4-57-W) T.Scott (3) B.Abreu (1-H) R.Pressly (1-H) J.Hader (0-Sv)
115,115,Aug 9,@,BOS,W8-4,9.0,6,4,3,1,8,12,0,0,3.96,41,195,117,2,0,2,0,33,3,0,0,0,0,0,0,7,Mark Carlson,R.Blanco (5-46) B.King (4) K.Ort (5-W) C.Ferguson (3-H) T.Scott (1-H) B.Abreu (1-H) R.Pressly (1)
116,116,Aug 10,@,BOS,W5-4,9.0,6,4,4,0,1,15,2,0,3.96,34,124,88,0,0,2,0,33,1,0,0,0,0,0,0,3,Dan Merzel,S.Arrighetti (5-77-W) B.Abreu (0-H) J.Hader (2-Sv)
117,117,Aug 11,@,BOS,W10-2,9.0,6,2,2,0,2,13,0,0,3.94,32,141,96,3,1,0,1,30,0,0,0,0,0,0,2,4,Jordan Baker,H.Brown (5-57-W) C.Ferguson (1) B.King (1) S.Dubin (6)
118,118,Aug 12,@,TBR,W6-1,9.0,4,1,1,0,1,13,0,0,3.92,32,144,87,1,0,0,0,30,1,1,0,0,1,0,0,3,Ryan Blakney,F.Valdez (5-67-W) T.Scott (2) K.Ort (2)
119,119,Aug 13,@,TBR,W3-2,9.0,5,2,2,0,1,9,0,0,3.90,34,147,100,1,0,1,0,33,1,0,0,0,0,1,0,4,Jim Wolf,Y.Kikuchi (5-64-W) B.Abreu (2-H) R.Pressly (3-H) J.Hader (2-Sv)
120,120,Aug 14,@,TBR,W2-1,10.0,2,1,1,0,3,8,0,0,3.87,35,147,91,2,0,4,1,32,0,0,0,0,0,1,1,5,Alan Porter,R.Blanco (4-72) K.Ort (1-H) T.Scott (1-H) B.Abreu (0-BSv) J.Hader (0-W)
121,121,Aug 16,,CHW,L4-5,9.0,11,5,5,0,5,7,2,0,3.88,42,154,97,3,1,0,0,37,1,0,0,0,0,0,0,5,Tripp Gibson,S.Arrighetti (5-42-L) C.Ferguson (4) S.Dubin (4) B.King (4) K.Ort (1)
122,122,Aug 17,,CHW,W6-1,9.0,5,1,1,0,3,8,0,0,3.86,32,131,88,0,0,1,1,29,0,0,0,0,0,0,1,3,Mike Estabrook,H.Brown (5-69-W) B.Abreu (2) B.King (0)
123,123,Aug 18,,CHW,W2-0,9.0,3,0,0,0,1,13,0,0,3.83,30,104,73,0,0,0,0,29,0,0,0,0,0,0,2,3,Erich Bacchus,F.Valdez (5-79-W) B.Abreu (0-H) J.Hader (3-Sv)
124,124,Aug 19,,BOS,W5-4,9.0,7,4,1,3,1,10,2,0,3.80,36,141,93,1,1,0,1,35,0,0,0,0,0,4,2,4,Chris Segal,Y.Kikuchi (5-55) T.Scott (4) C.Ferguson (2) J.Hader (0-W)
125,125,Aug 20,,BOS,L5-6,9.0,9,6,6,0,8,10,2,0,3.82,44,182,112,1,0,1,0,36,3,0,0,0,0,0,0,5,Nate Tomlinson,R.Blanco (5-31) B.King (2) C.Ferguson (0) K.Ort (3-L) S.Dubin (3)
126,126,Aug 21,,BOS,L1-4,9.0,7,4,4,0,3,10,1,0,3.82,36,146,91,0,0,2,0,33,3,0,0,0,0,0,0,4,David Rackley,J.Verlander (72-56-L) B.King (0) T.Scott (1) S.Martinez (21)
127,127,Aug 22,@,BAL,W6-0,9.0,3,0,0,0,4,8,0,0,3.79,34,151,94,0,0,0,0,30,2,0,0,0,0,0,0,3,Alex MacKay,S.Arrighetti (5-71-W) S.Dubin (1) C.Ferguson (1)
128,128,Aug 23,@,BAL,L5-7,8.0,8,7,6,1,2,9,2,0,3.81,36,154,104,1,0,1,0,34,0,1,0,0,0,0,0,4,Lance Barrett,H.Brown (5-64) T.Scott (1-H) B.Abreu (4-BL) B.King (1)
129,129,Aug 24,@,BAL,L2-3,8.0,7,3,3,0,2,10,0,0,3.81,33,140,87,4,3,0,0,31,2,0,0,0,0,1,1,3,Roberto Ortiz,F.Valdez (5-52-L) T.Scott (0-BSv) C.Ferguson (1)
130,130,Aug 25,@,BAL,W6-3,9.0,2,3,3,0,4,7,1,0,3.80,32,145,87,1,0,0,0,28,0,0,0,0,0,0,1,4,Mark Ripperger,Y.Kikuchi (5-54) H.Neris (6-W) B.Abreu (1-H) J.Hader (5-Sv)
131,131,Aug 26,@,PHI,L2-3,9.0,9,3,2,1,4,12,1,0,3.79,39,160,107,3,0,1,0,35,3,0,0,0,0,0,2,6,Derek Thomas,R.Blanco (5-50) H.Neris (0) K.Ort (5) B.King (2) B.Abreu (0) J.Hader (0-L)
132,132,Aug 27,@,PHI,L0-5,8.0,11,5,5,0,1,8,1,0,3.80,35,131,88,0,0,1,0,34,3,0,0,0,0,0,1,3,Nic Lentz,J.Verlander (5-39-L) T.Scott (2) C.Ferguson (2)
133,133,Aug 28,@,PHI,W10-0,9.0,3,0,0,0,4,12,0,1,3.77,34,122,77,2,0,0,0,29,0,0,0,0,0,0,1,2,Will Little,S.Arrighetti (5-82-W) B.King (1)
134,134,Aug 29,,KCR,W6-3,9.0,4,3,0,3,2,7,0,0,3.74,33,135,88,2,2,1,1,31,1,0,0,0,0,2,1,4,Alex Tosi,H.Brown (5-68) B.Abreu (2-BSv) R.Pressly (15-W) J.Hader (2-Sv)
135,135,Aug 30,,KCR,W3-2,9.0,2,2,1,1,3,9,1,1,3.72,33,129,81,0,0,1,0,29,0,0,0,0,0,1,1,3,Dan Bellino,F.Valdez (5-81) B.Abreu (0-H) J.Hader (0-BW)
136,136,Aug 31,,KCR,W5-2,9.0,7,2,2,0,0,13,1,0,3.71,34,131,95,0,0,0,0,34,1,0,0,0,0,0,0,3,Phil Cuzzi,Y.Kikuchi (5-75-W) H.Neris (4) R.Pressly (1-Sv)
137,137,Sep 1,,KCR,W7-2,9.0,7,2,2,0,5,6,1,0,3.70,38,167,109,0,0,1,1,33,1,0,0,0,0,0,0,5,Tony Randazzo,R.Blanco (5-60-W) T.Scott (4-H) H.Neris (0-H) B.Abreu (1-H) K.Ort (5)
138,138,Sep 2,@,CIN,L3-5,8.0,13,5,5,0,6,10,0,0,3.71,43,177,104,1,1,4,0,36,1,0,0,0,1,0,0,4,Chris Conroy,J.Verlander (5-27-L) K.Ort (0) C.Ferguson (5) F.Whitley (99)
139,139,Sep 4,@,CIN,L5-12,8.0,13,12,4,8,5,7,1,0,3.72,43,191,120,4,2,3,0,38,4,0,0,0,0,2,0,6,Shane Livensparger,S.Arrighetti (6-15-L) T.Scott (2) F.Whitley (1) K.Ort (1) H.Neris (2) R.Pressly (3)
140,140,Sep 5,@,CIN,L0-1,8.0,6,1,1,0,2,8,1,0,3.70,32,130,81,0,0,1,0,30,1,0,0,0,0,0,0,3,Brian O'Nora,H.Brown (6-69) B.Abreu (3-L) C.Ferguson (2)
