Rk,Gtm,Date,,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,number,Umpire,Pitchers-Used-Rest-GameScore-Dec
37,37,May 9,,SEA,W11-1,9.0,6,1,1,0,2,15,0,1,3.94,36,153,90,1,0,0,0,32,1,0,0,0,0,0,1,3,Nate Tomlinson,P.López (4-71-W) K.Funderburk (3) J.Staumont (99)
38,38,May 10,@,TOR,W3-2,9.0,8,2,2,0,2,8,1,0,3.88,36,143,97,0,0,0,0,34,0,0,0,0,0,0,1,3,Tom Hanahan,J.Ryan (4-68-W) J.Durán (1-H) G.Jax (1-Sv)
39,39,May 11,@,TOR,L8-10,8.0,16,10,10,0,4,3,3,0,4.05,43,186,121,8,5,2,0,38,2,0,0,0,1,0,1,6,Phil Cuzzi,S.Woods Richardson (4-28) C.Sands (3) S.Okert (3-BSv) J.Jackson (3-L) C.Thielbar (2) J.Staumont (1)
40,40,May 12,@,TOR,W5-1,9.0,2,1,1,0,1,11,0,2,3.98,32,153,95,3,1,0,0,28,0,0,0,0,1,0,0,4,Alex Tosi,B.Ober (4-81-W) C.Sands (0) K.Funderburk (2-H) J.Durán (1)
41,41,May 14,,NYY,L1-5,9.0,13,5,5,0,3,6,1,0,4.00,43,147,100,0,0,0,0,39,2,0,1,0,1,0,0,4,Mike Muchlinski,C.Paddack (5-25-L) J.Jackson (2) S.Okert (2) J.Staumont (2)
42,42,May 15,,NYY,L0-4,9.0,13,4,4,0,2,4,1,0,4.00,40,142,99,0,0,1,0,37,5,0,0,0,1,0,2,3,Jansen Visconti,P.López (5-44-L) K.Funderburk (2) J.Staumont (0)
43,43,May 16,,NYY,L0-5,9.0,9,5,5,0,2,8,1,0,4.03,38,134,90,1,1,2,0,35,4,0,0,0,1,0,0,5,Paul Clemons,J.Ryan (5-44-L) C.Thielbar (4) C.Sands (3) S.Okert (1) J.Jackson (1)
44,44,May 17,@,CLE,L2-3,8.0,7,3,3,0,0,5,2,1,4.01,31,109,82,1,1,1,1,30,0,0,0,0,0,0,0,4,Roberto Ortiz,S.Woods Richardson (5-58) S.Okert (0-BSv) G.Jax (6) J.Durán (4-L)
45,45,May 18,@,CLE,L4-11,8.0,16,11,10,1,4,5,1,1,4.16,42,172,109,0,0,2,0,36,3,0,0,0,1,0,2,4,Alfonso Márquez,B.Ober (5-29-L) K.Funderburk (2) J.Jackson (1) W.Castro (35)
46,46,May 19,@,CLE,L2-5,8.2,4,5,5,0,2,6,2,0,4.18,32,113,78,0,0,0,0,30,1,0,1,0,0,0,0,2,Lance Barrett,C.Paddack (4-74) J.Durán (1-L)
47,47,May 20,@,WSN,L3-12,8.0,14,12,10,2,2,8,2,0,4.32,40,126,89,0,0,2,0,38,3,0,0,0,0,0,0,3,Ramon De Jesus,P.López (4-27-L) C.Thielbar (3) C.Boushley (99)
48,48,May 21,@,WSN,W10-0,9.0,3,0,0,0,3,10,0,0,4.22,32,128,84,0,0,0,0,29,1,0,0,0,0,0,1,3,Adrian Johnson,J.Ryan (4-75-W) G.Jax (3) J.Staumont (5)
49,49,May 22,@,WSN,W3-2,9.0,7,2,2,0,1,6,1,1,4.18,35,142,92,2,1,0,1,31,1,0,0,2,0,0,0,6,Junior Valentine,S.Woods Richardson (4-58) S.Okert (4-W) K.Funderburk (3-H) G.Jax (0-H) C.Thielbar (1-H) J.Durán (2-Sv)
50,50,May 24,,TEX,W3-2,9.0,4,2,2,0,4,6,1,2,4.13,37,141,84,0,0,1,0,31,0,0,0,0,0,0,0,5,Erich Bacchus,B.Ober (5-53-W) S.Okert (1-H) C.Thielbar (1-H) G.Jax (1-H) J.Durán (1-Sv)
51,51,May 25,,TEX,W5-3,9.0,5,3,3,0,2,7,1,0,4.11,34,128,81,0,0,2,0,32,2,0,0,0,0,0,0,4,Laz Diaz,C.Paddack (5-54) K.Funderburk (2) C.Sands (8-W) J.Durán (0-Sv)
52,52,May 26,,TEX,L2-6,9.0,9,6,6,0,2,10,2,1,4.15,40,168,110,1,1,0,1,37,2,0,0,0,0,2,0,4,Mike Estabrook,P.López (5-31-L) K.Funderburk (0) J.Alcalá (18) J.Staumont (4)
53,53,May 27,,KCR,W6-5,9.0,10,5,4,1,0,10,0,1,4.14,38,143,97,2,2,0,0,37,1,0,0,0,0,0,0,4,Jordan Baker,J.Ryan (5-74-W) G.Jax (2) C.Sands (1) J.Durán (1-Sv)
54,54,May 28,,KCR,W4-2,9.0,5,2,2,0,2,9,0,0,4.10,33,137,94,0,0,1,1,31,2,0,0,0,0,0,0,5,Mark Carlson,S.Woods Richardson (5-55-W) J.Alcalá (1-H) J.Staumont (1-H) G.Jax (0-H) J.Durán (0-Sv)
55,55,May 29,,KCR,L1-6,9.0,10,6,6,0,1,5,3,0,4.14,37,137,98,0,0,0,0,36,2,0,0,0,0,0,1,4,Edwin Jimenez,B.Ober (4-29-L) S.Okert (4) D.Castillo (99) C.Sands (1)
56,56,May 30,,KCR,W7-6,9.0,7,6,4,2,4,8,2,0,4.14,39,143,91,1,0,0,0,35,1,0,0,0,0,1,0,5,Stu Scheurwater,C.Paddack (4-45) C.Thielbar (5-W) J.Alcalá (1-H) G.Jax (1-H) J.Durán (1-Sv)
57,57,May 31,@,HOU,W6-1,9.0,6,1,1,0,1,7,1,0,4.08,34,116,82,0,0,0,0,33,0,0,0,0,0,0,0,3,Vic Carapazza,P.López (4-66-W) S.Okert (1) C.Sands (1)
58,58,Jun 1,@,HOU,L2-5,8.0,10,5,5,0,3,5,4,0,4.11,34,139,88,0,0,0,2,31,1,0,0,0,0,0,1,3,Adam Hamari,J.Ryan (4-33-L) D.Castillo (2) J.Staumont (3)
59,59,Jun 2,@,HOU,W4-3,9.0,6,3,3,0,3,8,2,0,4.09,36,141,98,3,0,2,0,33,0,0,0,0,0,0,0,6,Brian Walsh,S.Woods Richardson (4-49) C.Thielbar (2) J.Alcalá (2) S.Okert (1-W) G.Jax (2-H) J.Durán (2-Sv)
60,60,Jun 4,@,NYY,L1-5,8.0,6,5,5,0,4,4,2,0,4.11,33,123,79,0,0,0,0,29,1,0,0,0,0,0,1,3,Chris Segal,B.Ober (5-47-L) C.Sands (3) C.Thielbar (1)
61,61,Jun 5,@,NYY,L5-9,8.0,9,9,9,0,6,11,0,0,4.20,38,149,89,6,4,0,0,31,2,2,0,0,1,0,0,4,Larry Vanover,C.Paddack (5-27-L) D.Castillo (3) J.Staumont (3) S.Okert (2)
62,62,Jun 6,@,NYY,L5-8,8.0,7,8,8,0,8,9,1,1,4.27,40,173,105,0,0,2,0,29,1,0,0,0,2,0,0,5,Quinn Wolcott,P.López (5-24-L) C.Sands (1) J.Alcalá (3) C.Thielbar (1) J.Staumont (0)
63,63,Jun 7,@,PIT,L0-3,8.0,4,3,3,0,2,9,2,0,4.26,30,111,78,0,0,0,0,27,2,0,0,0,1,0,0,2,Paul Clemons,J.Ryan (5-71-L) G.Jax (4)
64,64,Jun 8,@,PIT,L0-4,8.0,10,4,4,0,2,8,1,0,4.26,37,139,95,2,1,2,0,34,0,0,0,1,0,2,1,4,Carlos Torres,S.Woods Richardson (5-63-L) J.Alcalá (1) J.Durán (5) D.Castillo (2)
65,65,Jun 9,@,PIT,W11-5,10.0,10,5,4,1,5,9,0,0,4.25,43,172,108,1,0,1,0,38,2,1,0,0,0,0,2,7,Ryan Wills,B.Ober (4-37) C.Thielbar (2) C.Sands (2) G.Jax (1) J.Alcalá (0) J.Durán (0-W) J.Staumont (2)
66,66,Jun 10,,COL,W5-0,9.0,6,0,0,0,1,10,0,0,4.18,32,139,92,0,0,0,0,31,0,0,0,0,0,0,2,4,Alfonso Márquez,C.Paddack (4-67-W) S.Okert (4-H) G.Jax (0-H) D.Castillo (1)
67,67,Jun 11,,COL,L4-5,9.0,7,5,5,0,2,6,2,0,4.19,36,127,86,2,1,0,1,32,1,0,0,1,1,2,1,4,Lance Barrett,L.Varland (50-67) C.Thielbar (1-L) C.Sands (1) J.Staumont (1)
68,68,Jun 12,,COL,W17-9,9.0,12,9,7,2,3,8,1,0,4.24,42,179,116,2,1,1,0,38,6,0,0,0,1,1,1,6,Edwin Jimenez,P.López (5-54-W) J.Alcalá (2) S.Okert (1) C.Thielbar (0) J.Durán (2-H) J.Jackson (24)
69,69,Jun 13,,OAK,W6-2,9.0,4,2,2,0,1,7,1,0,4.20,32,127,86,0,0,0,0,31,0,0,0,0,0,0,0,3,Ramon De Jesus,J.Ryan (5-67-W) G.Jax (2) J.Alcalá (0)
70,70,Jun 14,,OAK,W6-5,10.0,5,5,5,0,6,9,1,2,4.21,42,163,95,0,0,0,0,34,0,1,0,0,0,0,0,5,Adrian Johnson,S.Woods Richardson (5-38) C.Sands (2) G.Jax (0) J.Staumont (2) J.Durán (1-W)
71,71,Jun 16(1),,OAK,W6-2,9.0,9,2,2,0,3,10,1,0,4.18,37,154,102,2,0,0,0,34,1,0,0,0,0,0,1,4,Quinn Wolcott,B.Ober (6-63-W) J.Alcalá (2-H) C.Sands (1) J.Durán (1-Sv)
72,72,Jun 16(2),,OAK,W8-7,9.0,11,7,7,0,1,8,2,1,4.22,40,127,93,2,0,0,0,38,2,0,0,0,0,0,0,4,Junior Valentine,C.Paddack (5-26) L.Varland (4) J.Staumont (1-W) G.Jax (1-Sv)
73,73,Jun 18,,TBR,W7-6,9.0,8,6,6,0,1,7,3,0,4.24,36,110,79,0,0,0,0,35,1,0,0,0,0,0,0,5,Vic Carapazza,P.López (5-30) J.Jackson (5) J.Alcalá (1) G.Jax (1) J.Durán (1-W)
74,74,Jun 19,,TBR,L2-3,10.0,8,3,2,1,6,7,1,1,4.20,44,198,121,2,0,4,0,37,2,0,0,0,0,1,1,6,Alex Tosi,J.Ryan (5-60) C.Sands (2-BSv) S.Okert (6) J.Staumont (2) J.Durán (0) J.Alcalá (0-L)
75,75,Jun 20,,TBR,L6-7,10.0,11,7,6,1,4,13,2,0,4.22,44,182,120,1,0,4,0,39,6,0,0,0,1,0,1,6,Adam Hamari,S.Woods Richardson (5-60) C.Sands (0) S.Okert (0) J.Jackson (1) C.Thielbar (7) G.Jax (1-L)
76,76,Jun 21,@,OAK,L5-6,8.0,9,6,6,0,3,8,1,1,4.25,37,139,90,2,2,0,0,33,2,0,0,0,0,0,0,4,Stu Scheurwater,C.Paddack (4-42) K.Funderburk (25) J.Alcalá (1-H) J.Durán (1-BL)
77,77,Jun 22,@,OAK,W10-2,9.0,4,2,2,0,0,10,2,0,4.22,30,89,70,,,0,0,30,1,0,0,0,0,0,1,1,Dan Merzel,B.Ober (5-81-W)
78,78,Jun 23,@,OAK,W3-0,9.0,3,0,0,0,1,16,0,0,4.17,31,118,78,0,0,0,0,30,0,0,0,0,0,0,0,2,Jordan Baker,P.López (4-91-W) G.Jax (2-Sv)
79,79,Jun 25,@,ARI,L4-5,8.0,8,5,5,0,1,6,1,0,4.18,33,114,74,0,0,0,0,32,0,1,0,0,0,0,0,3,Andy Fletcher,J.Ryan (5-49) J.Alcalá (3-L) C.Sands (4)
80,80,Jun 26,@,ARI,W8-3,9.0,4,3,3,0,2,8,0,1,4.17,33,128,82,2,2,0,1,29,1,1,0,0,1,0,0,5,Jansen Visconti,S.Woods Richardson (5-50-W) J.Staumont (6) S.Okert (5) J.Durán (4) R.Henriquez (64)
81,81,Jun 27,@,ARI,W13-6,9.0,9,6,6,0,2,7,1,1,4.19,40,140,95,0,0,0,0,36,1,0,0,0,1,1,0,4,Mike Muchlinski,D.Festa (99-34-W) C.Thielbar (6) C.Sands (1) K.Funderburk (5)
82,82,Jun 28,@,SEA,L2-3,9.1,5,3,1,2,5,13,0,0,4.15,39,143,98,0,0,0,0,33,1,0,1,1,0,1,0,5,Ramon De Jesus,B.Ober (5-70) J.Alcalá (2-H) G.Jax (4-BSv) J.Durán (1) C.Sands (0-L)
83,83,Jun 29,@,SEA,W5-1,9.0,6,1,1,0,2,15,1,0,4.11,33,145,97,0,0,1,0,31,1,0,0,0,0,0,1,4,Adrian Johnson,P.López (5-68-W) J.Alcalá (0) S.Okert (2) G.Jax (0)
84,84,Jun 30,@,SEA,W5-3,9.0,9,3,2,1,2,11,0,2,4.09,42,175,123,1,1,3,0,38,1,1,0,0,0,0,0,6,Quinn Wolcott,J.Ryan (4-61) C.Thielbar (2-H) S.Okert (0-H) C.Sands (1-BW) K.Funderburk (2-H) J.Durán (1-Sv)
85,85,Jul 2,,DET,W5-3,9.0,5,3,3,0,2,7,2,0,4.07,34,136,90,1,0,0,0,32,0,0,0,0,0,0,0,4,Bill Miller,S.Woods Richardson (5-51) J.Alcalá (2-W) G.Jax (2-H) J.Durán (1-Sv)
86,86,Jul 3,,DET,L2-9,9.0,11,9,9,0,0,10,4,0,4.13,38,140,104,0,0,1,0,38,0,3,0,0,0,0,0,4,Alex MacKay,D.Festa (5-27-L) J.Staumont (6) C.Thielbar (2) K.Funderburk (2)
87,87,Jul 4,,DET,W12-3,7.0,7,3,1,2,0,11,1,0,4.11,30,117,88,0,0,0,0,30,1,0,0,0,0,1,0,2,Malachi Moore,B.Ober (5-58-W) C.Sands (3)
88,88,Jul 5,,HOU,L12-13,9.0,16,13,12,1,5,9,1,3,4.20,51,184,118,2,2,0,0,41,2,0,0,0,2,1,0,4,Charlie Ramos,P.López (5-31-L) J.Alcalá (2) J.Winder (99) K.Funderburk (1)
89,89,Jul 6,,HOU,W9-3,9.0,7,3,3,0,1,12,1,1,4.18,36,149,102,3,0,0,0,34,3,0,0,0,0,0,0,4,Doug Eddings,J.Ryan (5-54-W) J.Alcalá (0-H) C.Sands (1) C.Thielbar (2)
90,90,Jul 7,,HOU,W3-2,9.0,5,2,2,0,3,7,0,0,4.16,35,135,90,0,0,0,0,31,1,0,0,0,1,0,0,4,Ryan Additon,S.Woods Richardson (4-60) J.Staumont (3) G.Jax (4) J.Durán (4-W)
91,91,Jul 8,@,CHW,W8-6,11.0,7,6,5,1,4,10,1,2,4.16,45,172,113,2,2,2,0,39,3,0,1,0,0,0,1,8,John Libka,C.Paddack (16-54) S.Okert (7) J.Staumont (0) J.Alcalá (1-H) G.Jax (0-BSv) C.Thielbar (1) J.Durán (0-W) K.Funderburk (2-Sv)
92,92,Jul 10(1),@,CHW,L1-3,8.0,4,3,3,0,1,9,1,0,4.15,28,112,78,0,0,0,0,26,2,0,0,0,1,0,1,2,Jacob Metz,B.Ober (5-57-L) C.Sands (3)
93,93,Jul 10(2),@,CHW,W3-2,9.0,4,2,2,0,2,9,1,0,4.13,34,138,97,0,0,1,0,32,1,0,0,0,0,1,0,5,Rob Drake,P.López (4-55) S.Okert (1-W) J.Alcalá (1-H) G.Jax (1-H) J.Durán (1-Sv)
94,94,Jul 12,@,SFG,L1-7,8.0,9,7,7,0,6,7,0,1,4.16,38,151,89,2,1,0,0,30,3,2,0,0,1,0,2,4,Todd Tichenor,J.Ryan (5-39-L) C.Thielbar (3) J.Staumont (3) K.Funderburk (3)
95,95,Jul 13,@,SFG,W4-2,9.0,8,2,2,0,1,10,0,0,4.14,35,138,102,1,0,0,0,34,2,1,0,0,0,0,1,5,Paul Clemons,S.Woods Richardson (5-47) C.Sands (2-W) J.Alcalá (2-H) G.Jax (2-H) J.Durán (2-Sv)
96,96,Jul 14,@,SFG,L2-3,8.0,8,3,1,2,2,11,0,0,4.11,34,139,93,3,0,0,0,32,3,1,0,0,0,1,0,7,Cory Blaser,C.Paddack (5-56) S.Okert (3) J.Alcalá (0) C.Thielbar (1) J.Staumont (1) G.Jax (0) J.Durán (0-L)
97,97,Jul 20,,MIL,L4-8,12.0,11,8,5,3,2,9,0,0,4.11,48,193,125,5,4,2,1,42,1,0,1,2,1,0,1,7,Charlie Ramos,P.López (9-71) J.Alcalá (5) G.Jax (5) J.Durán (5) C.Sands (6) S.Okert (5-L) J.Staumont (5)
98,98,Jul 21,,MIL,L7-8,9.0,11,8,8,0,1,9,4,0,4.15,39,135,97,0,0,1,0,38,2,0,0,0,0,0,0,4,Sean Barber,J.Ryan (8-48) J.Alcalá (0-BSv) G.Jax (0-L) C.Thielbar (6)
99,99,Jul 22,,PHI,W7-2,9.0,4,2,2,0,1,6,1,0,4.12,32,113,79,0,0,0,0,31,0,0,0,0,0,1,1,2,Lance Barksdale,B.Ober (11-64-W) C.Sands (1-Sv)
100,100,Jul 23,,PHI,L0-3,9.0,6,3,3,0,3,6,0,0,4.11,35,152,94,1,0,1,0,31,2,0,0,0,1,1,0,5,Will Little,S.Woods Richardson (9-70) J.Alcalá (1) G.Jax (1) J.Durán (2-L) R.Henriquez (26)
101,101,Jul 24,,PHI,W5-4,9.0,9,4,4,0,4,13,1,0,4.11,39,151,92,3,0,2,0,34,3,0,0,1,0,0,0,6,Nic Lentz,S.Okert (3-48) D.Festa (20) C.Thielbar (2) B.Stewart (83) C.Sands (1) J.Durán (0-W)
102,102,Jul 26,@,DET,W9-3,9.0,8,3,3,0,2,8,1,2,4.10,38,130,85,0,0,0,0,34,1,0,0,0,0,0,1,3,Jansen Visconti,P.López (5-63-W) J.Staumont (5) C.Thielbar (1)
103,103,Jul 27,@,DET,L2-7,8.0,7,7,6,1,3,11,2,0,4.12,35,149,92,1,1,2,0,31,1,1,0,0,1,1,0,4,Mike Muchlinski,J.Ryan (5-63-L) B.Stewart (2) S.Okert (2) J.Staumont (0)
104,104,Jul 28,@,DET,W5-0,9.0,1,0,0,0,3,13,0,0,4.08,31,123,80,0,0,0,0,28,0,0,0,0,0,0,0,2,John Bacon,B.Ober (5-89-W) C.Thielbar (1)
105,105,Jul 29,@,NYM,L2-15,8.0,17,15,15,0,7,5,1,1,4.19,49,197,118,7,5,1,0,38,4,0,0,0,3,0,0,6,Chad Whitson,S.Woods Richardson (5-21-L) C.Sands (4) J.Staumont (1) S.Okert (1) B.Stewart (1) M.Wallner (99)
