Rk,Gtm,Date,,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,number,Umpire,Pitchers-Used-Rest-GameScore-Dec
25,25,Apr 25,@,TEX,W4-3,9.0,7,3,2,1,2,9,2,0,3.32,36,160,104,2,0,1,0,34,1,0,0,0,0,1,1,4,Jordan Baker,L.Castillo (4-60-W) R.Stanek (1-H) G.Speier (1-H) A.Muñoz (1-Sv)
26,26,Apr 26,,ARI,W6-1,9.0,3,1,1,0,4,7,1,1,3.23,32,127,85,0,0,0,0,27,0,0,0,0,0,0,3,3,Doug Eddings,E.Hancock (4-66-W) T.Thornton (4) C.Bolton (4)
27,27,Apr 27,,ARI,W3-1,9.0,3,1,1,0,2,14,0,0,3.15,32,129,94,0,0,0,0,30,1,1,0,0,0,0,0,3,Chad Whitson,G.Kirby (5-84-W) R.Stanek (1-H) A.Muñoz (1-Sv)
28,28,Apr 28,,ARI,L2-3,9.0,6,3,3,0,2,12,1,0,3.14,35,138,94,1,0,0,0,32,4,0,0,1,0,0,0,4,Bill Miller,L.Gilbert (4-65) G.Speier (2) T.Thornton (1-L) T.Saucedo (3)
29,29,Apr 29,,ATL,W2-1,9.0,3,1,1,0,1,14,0,0,3.07,30,127,83,0,0,2,0,29,1,0,0,0,0,0,1,3,Lance Barksdale,B.Miller (4-78) C.Bolton (2) A.Voth (4-W)
30,30,Apr 30,,ATL,W3-2,9.0,6,2,1,1,2,10,0,0,3.00,36,143,98,2,1,0,0,34,0,0,1,0,0,1,0,3,Gabe Morales,L.Castillo (4-77-W) R.Stanek (2-H) A.Muñoz (2-Sv)
31,31,May 1,,ATL,L2-5,9.0,6,5,1,4,5,7,0,0,2.93,39,129,83,1,1,0,0,34,0,1,0,0,0,1,0,5,Nic Lentz,E.Hancock (4-39-L) T.Thornton (2) T.Miller (6) T.Saucedo (2) A.Voth (1)
32,32,May 3,@,HOU,L3-5,8.0,7,5,5,0,5,5,0,0,3.01,36,153,94,5,3,1,0,30,1,0,0,0,1,0,0,5,Adrian Johnson,G.Kirby (5-63) T.Thornton (1-H) G.Speier (4-BL) C.Bolton (3) T.Miller (1)
33,33,May 4,@,HOU,W5-0,9.0,3,0,0,0,4,7,0,0,2.91,31,106,67,0,0,0,0,27,0,0,0,0,0,0,3,2,Quinn Wolcott,L.Gilbert (5-80-W) T.Saucedo (2)
34,34,May 5,@,HOU,W5-4,9.0,8,4,4,0,2,5,2,1,2.95,37,124,86,2,0,1,0,34,0,0,1,0,0,0,1,4,Junior Valentine,B.Miller (5-46) T.Saucedo (0) R.Stanek (4) A.Muñoz (4-W)
35,35,May 6,@,MIN,L1-3,8.0,4,3,2,1,3,9,0,0,2.93,32,118,82,2,1,1,0,28,3,0,1,0,1,1,0,2,Chris Segal,L.Castillo (5-64-L) T.Thornton (2)
36,36,May 7,@,MIN,W10-6,9.0,9,6,6,0,3,4,1,0,3.02,38,157,97,3,0,1,1,35,4,0,0,0,0,0,0,7,Larry Vanover,E.Hancock (5-36) G.Speier (3) A.Voth (5) T.Miller (3-H) T.Saucedo (1-BSv) R.Stanek (1-W) A.Muñoz (1)
37,37,May 8,@,MIN,L3-6,8.0,7,6,6,0,1,9,3,0,3.11,32,116,83,0,0,0,0,31,2,1,0,0,0,0,0,4,David Rackley,G.Kirby (4-46-L) K.Snead (99) T.Thornton (1) C.Bolton (4)
38,38,May 9,@,MIN,L1-11,8.0,11,11,10,1,3,8,2,1,3.30,39,149,96,0,0,1,0,34,2,0,0,0,1,2,2,3,Nate Tomlinson,L.Gilbert (4-14-L) E.Bazardo (99) T.Miller (1)
39,39,May 10,,OAK,W8-1,9.0,7,1,1,0,2,9,0,1,3.24,37,144,94,1,0,0,0,34,1,0,0,0,0,0,0,5,Lance Barrett,B.Woo (99-63) T.Thornton (1-W) K.Snead (1) C.Bolton (1) A.Voth (2)
40,40,May 11,,OAK,L1-8,9.0,9,8,8,0,5,12,1,0,3.36,41,156,99,1,1,2,0,34,3,0,1,2,0,0,0,4,Roberto Ortiz,B.Miller (5-61-L) R.Stanek (3) G.Speier (3) E.Bazardo (1)
