Rk,Gtm,Date,,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,number,Umpire,Pitchers-Used-Rest-GameScore-Dec
112,112,Aug 4,,BOS,L2-7,9.0,10,7,7,0,4,12,4,0,4.23,41,176,111,2,2,4,0,37,3,0,0,0,0,0,0,4,James Hoye,N.Eovaldi (5-39-L) W.Pennington (29) B.Burke (35) G.Garabito (4)
113,113,Aug 5,,HOU,W4-3,10.0,4,3,2,1,6,12,1,3,4.21,43,161,95,2,0,0,0,33,0,0,2,1,0,0,0,5,Will Little,A.Heaney (4-69) J.Leclerc (1) A.Chafin (1) D.Robertson (1) K.Yates (1-W)
114,114,Aug 6,,HOU,L2-4,9.0,11,4,4,0,4,4,1,0,4.21,41,137,88,0,0,0,0,37,1,0,0,0,0,0,1,2,Nic Lentz,T.Mahle (99-54-L) D.Dunning (3)
115,115,Aug 7,,HOU,L4-6,9.0,13,6,6,0,5,4,2,1,4.22,43,158,98,2,0,0,0,37,2,0,0,0,0,0,3,6,Lance Barksdale,J.Ureña (4-39-L) J.Leclerc (1) A.Chafin (1) J.Sborz (3) B.Burke (2) D.Robertson (1)
116,116,Aug 10(1),@,NYY,L0-8,8.0,12,8,8,0,6,9,1,1,4.26,43,189,115,2,0,0,0,36,3,0,0,0,0,0,0,3,Adam Hamari,N.Eovaldi (5-37-L) B.Burke (2) G.Anderson (33)
117,117,Aug 10(2),@,NYY,W9-4,9.0,8,4,4,0,1,11,2,0,4.26,36,148,98,0,0,1,0,35,1,0,0,0,0,0,1,4,Edwin Moscoso,C.Bradford (6-60-W) J.Leclerc (2) G.Garabito (5) D.Robertson (2)
118,118,Aug 11,@,NYY,L7-8,8.0,12,8,7,1,3,6,4,0,4.29,38,147,89,3,2,2,0,33,1,0,1,0,2,1,0,5,Vic Carapazza,A.Heaney (5-42-L) J.Leclerc (0) M.Festa (41) A.Chafin (3) D.Dunning (4)
119,119,Aug 12,@,BOS,L4-5,9.2,9,5,4,1,9,15,0,1,4.28,48,205,128,8,2,2,0,37,1,0,2,0,1,0,0,7,Mike Estabrook,T.Mahle (5-54) A.Chafin (0) M.Festa (0) D.Robertson (1) K.Yates (6) G.Garabito (1-BL) W.Pennington (7)
120,120,Aug 13,@,BOS,L4-9,8.0,12,9,9,0,2,7,1,1,4.33,37,143,93,0,0,1,0,33,3,0,0,0,1,0,0,3,Erich Bacchus,J.Ureña (5-27-L) W.Pennington (0) J.Leclerc (1)
121,121,Aug 14,@,BOS,W9-7,10.0,10,7,7,0,2,7,1,0,4.34,40,141,95,2,1,0,0,37,2,0,1,0,1,0,0,5,Laz Diaz,D.Dunning (2-43) A.Chafin (1) D.Robertson (1) M.Festa (1-W) K.Yates (1-Sv)
122,122,Aug 15,,MIN,L2-3,9.0,6,3,3,0,6,7,1,1,4.33,39,167,104,0,0,2,0,31,1,1,0,0,1,0,0,4,Paul Clemons,C.Bradford (4-52) J.Leclerc (1) W.Pennington (1) K.Yates (0-L)
123,123,Aug 16,,MIN,L3-4,9.0,5,4,4,0,2,11,2,1,4.33,35,145,93,0,0,0,0,32,0,0,0,0,0,0,0,4,Doug Eddings,A.Heaney (4-44-L) M.Festa (1) A.Chafin (1) G.Garabito (3)
124,124,Aug 17,,MIN,L2-5,9.0,8,5,4,1,1,7,1,0,4.33,35,138,92,5,4,0,1,33,1,0,0,0,1,0,0,4,Gabe Morales,N.Eovaldi (6-57-L) D.Robertson (2-BSv) W.Pennington (1) J.Leclerc (1)
125,125,Aug 18,,MIN,W6-5,10.0,7,5,5,0,2,7,2,1,4.33,39,155,101,0,0,1,0,35,1,1,0,1,0,0,1,5,Ryan Additon,T.Mahle (5-32) G.Garabito (1) D.Robertson (0-H) K.Yates (2-BSv) A.Chafin (1-W)
126,126,Aug 19,,PIT,W4-3,9.0,7,3,3,0,3,9,1,0,4.32,37,140,90,0,0,0,0,34,0,0,0,0,0,0,0,3,John Bacon,D.Dunning (4-43) J.Ureña (5-W) K.Yates (0-Sv)
127,127,Aug 20,,PIT,L0-4,9.0,7,4,4,0,1,10,0,0,4.32,35,123,91,0,0,1,0,34,2,1,1,0,0,0,0,2,Ramon De Jesus,C.Bradford (4-63-L) J.Gray (27)
128,128,Aug 21,,PIT,W1-0,9.0,8,0,0,0,2,16,0,1,4.28,37,155,102,1,0,2,0,34,1,0,0,0,0,1,1,5,Quinn Wolcott,A.Heaney (4-64) J.Leclerc (3) A.Chafin (2) D.Robertson (2) K.Yates (1-W)
129,129,Aug 23,@,CLE,W5-3,9.0,7,3,3,0,3,10,0,0,4.27,37,160,105,0,0,2,0,33,1,0,0,0,1,1,0,4,Adam Hamari,N.Eovaldi (5-50-W) A.Chafin (1-H) D.Robertson (1-H) K.Yates (1-Sv)
130,130,Aug 24,@,CLE,L5-13,8.0,16,13,12,1,4,6,4,0,4.34,42,166,109,0,0,1,0,38,4,0,0,0,0,0,1,4,Vic Carapazza,J.Gray (3-13-L) W.Pennington (6) G.Anderson (13) D.Dunning (4)
131,131,Aug 25,@,CLE,L2-4,8.0,5,4,2,2,2,6,2,0,4.32,32,119,84,1,0,3,1,28,0,0,0,1,1,0,0,4,Tom Hanahan,C.Bradford (4-61-L) J.Leclerc (3) A.Chafin (1) M.Festa (8)
132,132,Aug 27,@,CHW,W3-1,9.0,7,1,1,0,2,10,0,0,4.29,36,142,91,0,0,1,0,33,1,0,0,1,0,0,0,5,Chad Whitson,A.Heaney (5-54) M.Festa (1-W) J.Leclerc (1-H) D.Robertson (3-H) K.Yates (3-Sv)
133,133,Aug 28,@,CHW,W4-3,9.0,10,3,2,1,4,6,0,0,4.28,42,154,103,5,1,0,0,37,1,0,0,0,0,0,0,4,Adam Beck,J.Leiter (99-42) J.Ureña (8-W) A.Chafin (2-H) G.Anderson (3-Sv)
134,134,Aug 29,@,CHW,W2-1,9.0,3,1,1,0,3,11,1,0,4.25,32,137,97,0,0,0,0,29,0,0,0,0,0,0,1,3,Dan Iassogna,N.Eovaldi (5-83-W) D.Robertson (1-H) K.Yates (1-Sv)
135,135,Aug 30,,OAK,L2-9,9.0,11,9,9,0,2,8,4,1,4.29,42,154,100,3,0,1,0,39,2,0,0,0,0,1,0,4,Shane Livensparger,J.Gray (5-45-L) W.Pennington (5) G.Anderson (1) D.Dunning (5)
136,136,Aug 31,,OAK,W3-2,9.0,5,2,2,0,1,10,1,0,4.27,33,134,90,0,0,1,0,32,2,0,0,0,0,0,0,3,Brian O'Nora,C.Bradford (5-69) D.Robertson (1) K.Yates (1-W)
137,137,Sep 1,,OAK,W6-4,10.0,16,4,3,1,2,7,0,0,4.26,44,168,114,1,0,2,1,42,4,1,0,0,0,0,2,6,Brennan Miller,W.Pennington (1-52) J.Ureña (3) A.Chafin (3-H) D.Robertson (0-BSv) J.Leclerc (4) M.Festa (4-W)
138,138,Sep 2,,NYY,L4-8,9.0,12,8,8,0,1,7,1,1,4.29,40,162,104,2,2,2,0,38,3,0,0,0,0,0,1,2,Bruce Dreckman,J.Leiter (4-35-L) C.Anderson (36)
139,139,Sep 3,,NYY,W7-4,9.0,10,4,4,0,3,13,0,1,4.28,39,167,103,4,2,1,1,35,1,0,0,0,0,0,1,6,Mark Wegner,A.Heaney (6-68) J.Leclerc (1-BSv) A.Chafin (1) G.Anderson (3) G.Garabito (15) W.Pennington (1-W)
140,140,Sep 4,,NYY,W10-6,9.0,8,6,6,0,6,7,2,0,4.30,41,165,105,6,3,1,0,35,1,0,0,0,0,0,0,5,Clint Vondrak,N.Eovaldi (5-64-W) W.Pennington (0) M.Festa (2) G.Anderson (0) K.Yates (3-Sv)
141,141,Sep 5,,LAA,W3-1,9.0,4,1,1,0,3,11,0,0,4.27,33,136,89,0,0,0,0,30,0,0,0,0,0,0,1,4,Jim Wolf,C.Bradford (4-66-W) J.Leclerc (1-H) D.Robertson (3-H) K.Yates (0-Sv)
