Rk,Gtm,Date,,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,number,Umpire,Pitchers-Used-Rest-GameScore-Dec
39,39,May 8,@,LAD,L1-3,8.0,6,3,3,0,1,3,1,0,5.21,29,121,79,0,0,0,1,28,1,0,0,0,0,0,1,3,Alfonso Márquez,R.Weathers (4-52-L) A.Maldonado (1) A.Nardi (2)
40,40,May 10,,PHI,L2-8,9.0,15,8,6,2,5,8,2,0,5.23,47,176,113,3,0,1,0,42,5,0,1,0,0,1,2,5,Cory Blaser,T.Rogers (5-25-L) D.Cronin (3) E.Villalobos (3) C.Faucher (4) A.Bender (2)
41,41,May 11,,PHI,L3-8,9.0,12,8,7,1,3,12,0,1,5.27,42,160,109,3,3,2,0,37,1,1,0,1,0,0,0,4,Manny Gonzalez,J.Luzardo (20-60-L) A.Maldonado (2) B.Smith (3) G.Soriano (3)
42,42,May 12,,PHI,W7-6,10.0,6,6,6,0,6,11,1,0,5.27,42,165,100,2,2,4,0,35,2,1,1,0,1,0,0,5,Jeremy Riggs,B.Garrett (99-44) A.Nardi (3-BSv) C.Faucher (1) T.Scott (4) A.Bender (1-W)
43,43,May 13,@,DET,L5-6,8.0,8,6,3,3,2,6,1,0,5.23,34,134,93,2,0,1,0,32,1,0,0,0,0,0,0,5,Dan Iassogna,S.Sánchez (7-48) A.Nardi (0) C.Faucher (0) A.Maldonado (1-BL) A.Puk (23)
44,44,May 14,@,DET,W1-0,10.0,4,0,0,0,1,6,0,0,5.10,34,129,85,0,0,0,0,33,0,0,0,0,0,0,1,3,Ben May,R.Weathers (5-80) T.Scott (1-W) A.Puk (0-Sv)
45,45,May 15,@,DET,W2-0,9.0,7,0,0,0,2,8,0,1,4.98,37,148,99,1,0,0,0,34,0,0,0,0,0,0,0,5,CB Bucknor,T.Rogers (4-65-W) D.Cronin (4-H) A.Nardi (1-H) C.Faucher (1-H) T.Scott (0-Sv)
46,46,May 17,,NYM,W8-0,9.0,6,0,0,0,1,9,0,0,4.88,34,127,80,0,0,0,0,33,0,0,0,0,0,0,0,4,Andy Fletcher,J.Luzardo (5-69-W) A.Bender (4) B.Smith (5) A.Maldonado (3)
47,47,May 18,,NYM,W10-9,10.0,15,9,9,0,2,7,0,3,4.95,49,190,131,5,3,2,0,44,4,0,0,0,0,0,2,6,Mike Muchlinski,B.Garrett (5-29) D.Cronin (2) A.Maldonado (0) C.Faucher (2) A.Nardi (2) T.Scott (2-W)
48,48,May 19,,NYM,L3-7,9.0,12,7,7,0,3,8,1,2,5.00,43,164,111,2,0,0,0,38,2,0,0,0,0,0,0,5,Jansen Visconti,S.Sánchez (5-34-L) A.Nardi (0) B.Smith (1) A.Puk (4) A.Bender (1)
49,49,May 20,,MIL,W3-2,10.0,4,2,1,1,6,11,1,1,4.90,41,145,85,2,0,2,0,33,2,0,0,1,0,0,0,4,Mark Ripperger,R.Weathers (5-72) D.Cronin (1) A.Nardi (0) T.Scott (1-W)
50,50,May 21,,MIL,L5-7,9.0,11,7,7,0,6,9,0,0,4.94,44,167,105,2,0,1,0,38,4,1,0,0,0,0,0,6,Roberto Ortiz,T.Rogers (5-33) B.Smith (1) C.Faucher (2) A.Bender (1-H) A.Puk (1-BL) E.Ramirez (20)
51,51,May 22,,MIL,W1-0,9.0,4,0,0,0,0,5,0,0,4.85,30,116,82,0,0,1,1,30,0,0,0,0,0,0,0,2,Alfonso Márquez,J.Luzardo (4-80-W) T.Scott (1-Sv)
52,52,May 24,@,ARI,W3-0,9.0,4,0,0,0,0,6,0,0,4.75,31,95,71,,,0,0,31,0,0,0,0,0,1,1,1,Rob Drake,B.Garrett (5-85-W)
53,53,May 25,@,ARI,L2-3,8.0,5,3,3,0,2,7,0,1,4.73,31,124,76,0,0,2,0,26,2,0,0,1,1,0,1,4,D.J. Reyburn,S.Sánchez (5-45-L) A.Bender (3) A.Nardi (4) C.Faucher (3)
54,54,May 26,@,ARI,W3-1,9.0,6,1,1,0,1,11,0,0,4.66,34,141,95,0,0,0,0,33,0,1,0,0,0,0,0,4,John Libka,R.Weathers (5-70-W) D.Cronin (5-H) C.Faucher (0-H) T.Scott (3-Sv)
55,55,May 27,@,SDP,L1-2,8.0,8,2,1,1,3,4,1,1,4.60,36,139,85,4,1,0,1,32,1,0,0,0,0,0,1,5,Chad Fairchild,T.Rogers (5-53) D.Cronin (0) A.Puk (5-L) A.Bender (1) B.Smith (5)
56,56,May 28,@,SDP,L0-4,8.0,9,4,4,0,2,6,1,0,4.60,34,121,72,0,0,2,0,32,1,0,0,0,0,1,1,3,Paul Clemons,J.Luzardo (5-48-L) A.Nardi (2) E.Ramirez (6)
57,57,May 29,@,SDP,W9-1,9.0,8,1,1,0,1,2,1,1,4.54,35,149,91,0,0,0,0,33,0,0,0,0,0,0,1,5,Carlos Torres,B.Garrett (4-53-W) A.Bender (1) A.Puk (1) C.Faucher (2) T.Scott (2)
58,58,May 31,,TEX,W8-2,9.0,6,2,2,0,1,3,1,0,4.49,32,107,64,2,1,0,0,31,2,0,0,0,0,0,2,5,Lance Barksdale,S.Sánchez (5-45) D.Cronin (3-W) A.Puk (1-H) C.Faucher (1) B.Smith (3)
59,59,Jun 1,,TEX,L0-7,9.0,13,7,7,0,3,16,0,0,4.53,43,163,102,1,0,0,0,38,3,0,0,0,2,0,0,4,Nic Lentz,R.Weathers (5-49-L) A.Nardi (3) A.Bender (2) H.Brazobán (99)
60,60,Jun 2,,TEX,L0-6,9.0,10,6,6,0,4,5,1,0,4.56,40,150,93,0,0,0,0,36,1,0,0,0,0,0,1,4,Will Little,T.Rogers (5-45-L) A.Puk (1) D.Cronin (1) B.Smith (1)
