Rk,Gtm,Date,,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,number,Thr,Opp-Starter-GmeSc
120,120,Aug 14,,TEX,L7-9,40,37,7,10,2,0,1,7,2,1,7,0,0,1,0,0,0,0,.261,.328,.439,.767,4,12,R,D.Dunning(43)
121,121,Aug 15,@,BAL,L1-5,34,32,1,7,0,0,1,1,1,0,10,1,0,0,0,2,0,0,.260,.327,.438,.766,6,12,R,Z.Eflin(66)
122,122,Aug 16,@,BAL,W12-10,47,42,12,14,4,0,4,12,5,0,12,0,0,0,0,0,2,0,.261,.328,.441,.769,8,9,R,C.Burnes(14)
123,123,Aug 17,@,BAL,W5-1,38,37,5,10,1,0,1,5,1,0,7,0,0,0,0,0,1,0,.261,.328,.440,.768,6,10,L,C.Povich(59)
124,124,Aug 18,@,BAL,L2-4,40,38,2,11,1,0,1,2,2,0,11,0,0,0,0,0,1,0,.261,.328,.440,.768,11,13,R,A.Suárez(64)
125,125,Aug 19,@,HOU,L4-5,36,35,4,7,0,0,2,3,1,0,10,0,0,0,4,2,0,1,.261,.327,.439,.767,5,10,L,Y.Kikuchi(55)
126,126,Aug 20,@,HOU,W6-5,44,36,6,9,3,0,2,6,8,0,10,0,0,0,0,0,1,0,.261,.328,.440,.768,11,10,R,R.Blanco(31)
127,127,Aug 21,@,HOU,W4-1,36,33,4,7,3,0,1,4,3,0,10,0,0,0,0,0,2,0,.260,.327,.440,.767,5,9,R,J.Verlander(56)
128,128,Aug 23,,ARI,L2-12,34,32,2,6,3,0,1,2,2,0,10,0,0,0,0,1,0,0,.260,.327,.439,.766,5,11,R,R.Nelson(60)
129,129,Aug 24,,ARI,L1-4,36,31,1,5,1,0,0,1,5,0,13,0,0,0,0,1,0,0,.259,.326,.437,.764,8,10,R,Z.Gallen(73)
130,130,Aug 25,,ARI,L5-7,35,32,5,9,2,0,3,5,3,0,10,0,0,0,0,3,0,0,.259,.326,.439,.765,3,11,R,M.Kelly(44)
131,131,Aug 26,,TOR,L3-7,33,33,3,9,2,0,1,3,0,0,7,0,0,0,0,3,0,0,.259,.326,.439,.765,3,10,R,J.Berríos(59)
132,132,Aug 27,,TOR,W6-3,34,33,6,9,3,0,1,6,1,0,9,0,0,0,1,1,1,0,.260,.326,.439,.765,4,9,R,Y.Rodríguez(29)
133,133,Aug 28,,TOR,W3-0,34,32,3,7,0,0,1,3,1,0,10,1,0,0,1,0,0,0,.259,.325,.438,.763,7,10,R,C.Bassitt(68)
134,134,Aug 29,,TOR,L0-2,30,29,0,2,0,0,0,0,0,0,6,1,0,0,1,0,0,1,.258,.324,.436,.760,3,11,R,B.Francis(80)
135,135,Aug 30,@,DET,W7-5,40,38,7,8,4,0,3,7,1,0,8,0,0,1,1,0,1,0,.258,.323,.437,.760,4,11,R,C.Mize(51)
136,136,Aug 31,@,DET,L1-2,31,30,1,4,0,0,1,1,1,0,8,0,0,0,1,1,0,0,.257,.322,.435,.758,3,9,L,T.Skubal(78)
137,137,Sep 1,@,DET,L1-4,34,32,1,6,0,0,0,1,2,0,8,0,0,0,0,1,0,0,.256,.322,.434,.755,6,11,R,B.Brieske(53)
138,138,Sep 2,@,NYM,L1-4,34,30,1,6,0,1,0,1,3,0,9,1,0,0,0,2,0,0,.256,.322,.433,.754,6,11,R,L.Severino(64)
139,139,Sep 3,@,NYM,L2-7,36,32,2,6,0,0,0,2,3,0,15,0,0,1,0,1,0,0,.256,.321,.431,.752,7,12,L,D.Peterson(66)
140,140,Sep 4,@,NYM,L3-8,36,30,3,9,1,0,0,3,4,0,7,0,0,2,0,3,0,1,.256,.321,.430,.752,6,11,R,T.Megill(42)
141,141,Sep 6,,CHW,W3-1,33,28,3,5,0,0,1,3,2,0,5,3,0,0,0,1,0,0,.255,.321,.430,.751,6,10,R,D.Martin(64)
142,142,Sep 7,,CHW,W7-5,36,32,7,10,3,0,2,7,4,0,11,0,0,0,0,2,3,0,.256,.322,.431,.752,5,11,L,G.Crochet(32)
143,143,Sep 8,,CHW,L2-7,33,32,2,8,3,0,2,2,1,0,9,0,0,0,0,0,0,2,.256,.321,.431,.753,4,10,R,C.Flexen(57)
144,144,Sep 9,,BAL,W12-3,42,38,12,15,3,0,4,12,3,0,13,1,0,0,1,1,1,0,.257,.322,.434,.756,6,9,L,C.Povich(41)
145,145,Sep 10,,BAL,L3-5,37,34,3,7,4,0,0,2,3,0,13,0,0,0,0,0,0,0,.257,.322,.433,.755,7,11,R,A.Suárez(66)
146,146,Sep 11,,BAL,W5-3,40,37,5,8,1,0,1,4,3,0,10,0,0,0,1,0,0,0,.256,.322,.432,.754,8,13,R,D.Kremer(66)
147,147,Sep 12,@,NYY,L1-2,37,33,1,4,2,0,1,1,4,0,14,0,0,0,0,1,1,0,.255,.321,.431,.752,7,14,L,N.Cortés(63)
148,148,Sep 13,@,NYY,L4-5,36,35,4,9,1,0,2,4,1,0,12,0,0,0,0,0,0,1,.255,.321,.432,.752,5,9,R,C.Schmidt(55)
149,149,Sep 14,@,NYY,W7-1,39,32,7,9,1,0,0,7,4,1,5,3,0,0,0,3,2,1,.256,.321,.431,.752,5,10,R,G.Cole(24)
150,150,Sep 15,@,NYY,L2-5,37,33,2,8,2,0,1,2,3,0,9,1,0,0,0,2,2,0,.255,.321,.431,.752,8,11,L,C.Rodón(51)
151,151,Sep 17,@,TBR,L3-8,32,31,3,3,0,0,2,3,1,0,8,0,0,0,1,1,0,0,.255,.320,.430,.750,2,10,R,S.Baz(70)
152,152,Sep 18,@,TBR,W2-1,32,31,2,6,1,0,1,2,1,0,14,0,0,0,0,1,2,1,.254,.320,.429,.749,3,12,R,R.Pepiot(76)
153,153,Sep 19,@,TBR,L0-2,28,28,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,.253,.318,.427,.745,1,12,R,Z.Littell(82)
154,154,Sep 20,,MIN,L2-4,52,43,2,9,2,0,0,2,7,3,20,1,1,0,0,1,3,0,.253,.319,.426,.744,17,13,R,D.Festa(58)
155,155,Sep 22 (1),,MIN,W8-1,38,35,8,11,1,0,3,8,3,0,8,0,0,0,0,0,2,0,.253,.319,.427,.746,6,10,R,P.López(18)
156,156,Sep 22 (2),,MIN,W9-3,41,33,9,10,4,0,1,9,5,0,8,2,0,1,0,0,1,0,.253,.320,.427,.747,8,9,R,Z.Matthews(60)
157,157,Sep 23,@,TOR,W4-1,39,28,4,5,3,1,0,4,10,0,4,0,0,1,1,1,2,1,.253,.320,.427,.747,8,9,R,C.Bassitt(40)
158,158,Sep 24,@,TOR,W6-5,43,39,6,11,3,0,0,6,4,1,8,0,0,0,0,2,1,0,.253,.320,.426,.747,8,17,R,B.Francis(64)
159,159,Sep 25,@,TOR,L1-6,36,33,1,7,2,0,0,1,3,0,6,0,0,0,0,2,0,0,.253,.320,.426,.745,8,11,R,K.Gausman(60)
160,160,Sep 27,,TBR,L1-2,35,32,1,6,1,0,0,1,1,0,10,1,0,1,1,1,0,0,.253,.319,.424,.744,7,10,R,T.Bradley(72)
161,161,Sep 28,,TBR,L2-7,34,31,2,5,1,0,1,1,1,0,9,2,0,0,0,0,0,1,.252,.319,.424,.743,5,9,R,S.Baz(64)
162,162,Sep 29,,TBR,W3-1,33,30,3,7,2,0,0,3,3,0,9,0,0,0,0,2,0,1,.252,.319,.423,.742,6,9,R,R.Pepiot(51)
