Rk,Gtm,Date,,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,number,Thr,Opp-Starter-GmeSc
83,83,Jul 2,,CHW,W7-6,35,33,7,7,2,0,2,6,1,0,6,0,0,1,0,0,0,0,.245,.318,.411,.728,2,10,R,C.Flexen(44)
84,84,Jul 3,,CHW,L2-8,35,31,2,5,1,0,1,2,3,0,5,0,0,1,0,0,1,0,.244,.317,.409,.726,6,11,R,E.Fedde(62)
85,85,Jul 4,,CHW,W8-4,43,36,8,12,2,0,1,8,5,0,7,1,0,0,0,1,1,0,.245,.318,.410,.728,11,10,L,J.Shuster(42)
86,86,Jul 5,,SFG,L2-4,40,34,2,11,3,0,1,2,5,0,7,0,0,1,0,3,0,0,.246,.319,.411,.730,11,10,L,E.Miller(50)
87,87,Jul 6,,SFG,W5-4,33,27,5,6,0,0,2,5,5,0,5,0,0,1,0,1,0,1,.246,.319,.412,.731,4,10,L,K.Harrison(34)
88,88,Jul 7,,SFG,W5-4,35,31,5,10,2,0,1,5,3,0,7,0,1,0,0,0,0,1,.246,.320,.412,.732,6,11,R,H.Birdsong(49)
89,89,Jul 8,@,DET,L0-1,29,28,0,3,0,0,0,0,1,0,5,0,0,0,0,2,0,0,.245,.318,.410,.728,2,10,R,K.Montero(70)
90,90,Jul 9,@,DET,W9-8,51,42,9,14,2,0,2,9,8,3,11,0,0,1,0,1,3,0,.246,.320,.411,.731,13,12,R,K.Maeda(21)
91,91,Jul 10,@,DET,L4-5,36,31,4,7,2,0,1,4,4,1,4,0,0,1,0,2,0,0,.246,.320,.411,.731,5,13,R,R.Olson(50)
92,92,Jul 11,@,DET,L1-10,32,30,1,3,1,0,1,1,2,0,5,0,0,0,0,0,0,0,.245,.318,.409,.727,4,12,R,J.Flaherty(66)
93,93,Jul 12,@,TBR,L0-2,33,31,0,5,1,0,0,0,2,0,13,0,0,0,0,1,0,0,.244,.317,.407,.724,6,11,R,T.Bradley(73)
94,94,Jul 13,@,TBR,W4-2,41,37,4,10,1,0,2,4,2,0,4,1,0,0,0,0,0,0,.244,.317,.408,.725,10,12,R,Z.Littell(55)
95,95,Jul 14,@,TBR,L0-2,32,31,0,4,0,0,0,0,0,0,6,1,0,0,1,0,2,0,.243,.316,.405,.721,5,10,R,R.Pepiot(72)
96,96,Jul 19,,SDP,W7-0,36,32,7,11,1,0,0,7,1,0,8,1,1,1,0,1,1,0,.244,.316,.405,.721,5,12,R,M.Waldron(61)
97,97,Jul 20,,SDP,L0-7,28,27,0,1,0,1,0,0,1,0,10,0,0,0,0,1,0,0,.242,.315,.402,.717,1,13,R,D.Cease(84)
98,98,Jul 21,,SDP,L1-2,30,28,1,2,0,0,0,1,2,0,8,0,0,0,0,0,0,0,.241,.313,.399,.712,2,12,R,M.King(74)
99,99,Jul 22,,DET,L2-8,41,38,2,12,2,0,0,2,2,0,9,1,0,0,0,1,0,0,.242,.314,.399,.712,12,9,L,T.Skubal(58)
100,100,Jul 23,,DET,W5-4,39,33,5,11,3,0,3,5,3,0,7,1,1,1,0,0,1,0,.243,.314,.402,.716,10,11,L,T.Holton(54)
101,101,Jul 24,,DET,W2-1,32,28,2,4,0,0,0,2,4,1,7,0,0,0,0,0,3,0,.242,.314,.400,.714,6,11,R,J.Flaherty(68)
102,102,Jul 25,,DET,L0-3,31,29,0,4,3,0,0,0,1,0,10,1,0,0,0,2,0,0,.241,.313,.398,.711,4,13,L,T.Holton(54)
103,103,Jul 26,@,PHI,W3-1,39,35,3,9,0,0,0,3,3,0,8,0,1,0,2,2,2,1,.241,.313,.397,.710,9,9,L,C.Sánchez(44)
104,104,Jul 27,@,PHI,L0-8,29,28,0,4,0,0,0,0,1,0,4,0,0,0,0,2,1,0,.240,.312,.395,.707,2,11,R,T.Phillips(82)
105,105,Jul 28,@,PHI,W4-3,36,35,4,9,1,0,2,4,1,0,4,0,0,0,0,1,1,0,.240,.312,.395,.707,5,9,L,K.Allard(39)
106,106,Jul 29,@,DET,W8-4,37,35,8,9,2,0,3,8,1,0,6,1,0,0,0,1,0,0,.241,.311,.397,.709,2,9,R,B.Brieske(31)
107,107,Jul 30,@,DET,W5-0,35,33,5,8,2,0,3,5,0,0,5,1,1,0,0,0,1,0,.241,.311,.399,.710,3,10,L,T.Holton(55)
108,108,Aug 1,,BAL,W10-3,41,34,10,11,4,0,3,10,5,0,8,1,0,1,0,0,0,0,.241,.312,.402,.714,7,10,L,T.Rogers(31)
109,109,Aug 2,,BAL,W8-4,39,31,8,10,1,0,0,7,6,0,4,0,0,2,0,0,2,0,.242,.313,.401,.714,7,9,R,D.Kremer(39)
110,110,Aug 3,,BAL,L4-7,35,33,4,6,1,0,2,4,2,0,6,0,0,0,1,0,0,1,.242,.312,.401,.714,4,12,R,Z.Eflin(57)
111,111,Aug 4,,BAL,L5-9,39,36,5,10,1,0,1,4,3,0,6,0,0,0,0,0,5,0,.242,.313,.401,.714,7,12,R,C.Burnes(38)
112,112,Aug 5,,ARI,L6-7,41,37,6,10,2,2,0,6,3,1,9,0,0,1,0,3,3,0,.242,.313,.401,.714,6,11,R,Z.Gallen(43)
113,113,Aug 7 (1),,ARI,L3-7,36,34,3,8,1,0,1,3,2,0,6,0,0,0,0,0,1,0,.242,.312,.401,.713,6,10,R,B.Pfaadt(62)
114,114,Aug 7 (2),,ARI,L3-5,38,34,3,7,1,0,2,3,3,0,5,0,0,1,0,0,0,0,.242,.312,.401,.713,8,13,L,E.Rodríguez(48)
115,115,Aug 9 (1),@,MIN,L2-4,35,33,2,5,0,0,1,2,2,0,12,0,0,0,1,0,1,0,.241,.311,.400,.711,6,9,R,B.Ober(75)
116,116,Aug 9 (2),@,MIN,L3-6,37,36,3,8,0,0,1,3,0,0,9,1,0,0,1,0,0,0,.241,.310,.399,.709,7,13,R,L.Varland(40)
117,117,Aug 10,@,MIN,W2-1,32,31,2,4,0,0,2,2,1,0,9,0,0,0,0,0,0,0,.240,.309,.398,.707,3,10,R,S.Woods Richardson(68)
118,118,Aug 11,@,MIN,W5-3,43,36,5,9,1,0,2,5,7,1,7,0,0,0,1,1,2,0,.240,.310,.399,.708,11,11,R,D.Festa(50)
119,119,Aug 12,,CHC,W9-8,34,32,9,11,1,0,3,9,2,0,6,0,0,0,1,2,1,0,.241,.310,.401,.711,1,11,L,S.Imanaga(35)
120,120,Aug 13,,CHC,W2-1,32,30,2,6,1,0,1,2,2,0,5,0,0,0,0,0,0,0,.241,.310,.400,.710,6,10,R,J.Assad(50)
121,121,Aug 14,,CHC,W6-1,35,30,6,7,2,1,0,6,4,0,6,1,0,0,0,1,3,0,.241,.310,.400,.710,5,9,R,J.Taillon(50)
122,122,Aug 16,@,MIL,L3-5,37,35,3,7,0,0,2,3,2,0,9,0,0,0,0,0,0,0,.240,.310,.400,.709,7,9,R,A.Civale(67)
123,123,Aug 17,@,MIL,L1-2,31,29,1,4,0,0,1,1,2,0,7,0,0,0,0,0,3,1,.239,.309,.399,.707,3,12,R,F.Peralta(61)
124,124,Aug 18,@,MIL,L0-2,31,29,0,2,0,0,0,0,0,0,6,2,0,0,0,0,0,0,.238,.308,.396,.704,4,12,R,C.Rea(78)
125,125,Aug 20,@,NYY,W9-5,62,48,9,12,2,1,1,9,14,1,12,0,0,0,0,1,3,0,.238,.309,.396,.705,20,13,R,L.Gil(38)
126,126,Aug 21,@,NYY,L1-8,31,30,1,4,0,0,1,1,0,0,5,1,0,0,0,1,0,0,.238,.308,.395,.703,3,11,L,N.Cortés(75)
127,127,Aug 22,@,NYY,L0-6,34,27,0,1,0,0,0,0,6,0,6,1,0,0,0,1,2,0,.236,.308,.393,.700,7,12,R,G.Cole(67)
128,128,Aug 23,,TEX,L3-5,37,33,3,7,1,0,0,3,3,0,10,0,0,1,1,0,2,0,.236,.307,.392,.699,7,10,R,N.Eovaldi(50)
129,129,Aug 24,,TEX,W13-5,42,38,13,16,4,0,4,12,4,0,6,0,0,0,0,1,1,0,.238,.309,.396,.704,5,12,R,J.Gray(13)
130,130,Aug 25,,TEX,W4-2,32,28,4,5,0,0,2,3,2,0,6,0,1,1,0,0,3,1,.237,.308,.396,.704,4,11,L,C.Bradford(61)
131,131,Aug 26 (1),,KCR,L3-4,41,34,3,7,1,0,0,2,6,1,7,1,0,0,0,0,0,0,.237,.309,.394,.703,11,12,L,C.Ragans(50)
132,132,Aug 26 (2),,KCR,L4-9,38,33,4,7,3,0,1,2,3,0,5,2,0,0,0,0,0,0,.237,.309,.394,.703,7,12,R,A.Marsh(43)
133,133,Aug 27,,KCR,L1-6,32,30,1,3,0,0,0,1,2,0,8,0,0,0,0,0,0,0,.236,.308,.392,.700,4,10,R,M.Lorenzen(53)
134,134,Aug 28,,KCR,W7-5,41,35,7,13,2,0,1,7,1,0,8,3,1,1,0,0,1,0,.237,.309,.393,.702,10,12,R,M.Wacha(41)
135,135,Aug 30,,PIT,W10-8,43,39,10,16,3,0,2,10,2,0,8,0,1,0,0,0,4,0,.239,.310,.395,.705,9,10,L,B.Falter(33)
136,136,Aug 31,,PIT,L0-3,31,27,0,2,1,0,0,0,4,0,9,0,0,0,0,0,0,1,.238,.309,.394,.703,4,11,R,L.Ortiz(72)
137,137,Sep 1,,PIT,W6-1,39,35,6,13,1,0,4,6,3,0,7,1,0,0,0,1,0,0,.239,.310,.396,.706,9,9,R,M.Keller(39)
138,138,Sep 2,@,KCR,W4-2,36,35,4,9,3,0,2,4,1,0,5,0,0,0,0,1,2,0,.239,.310,.397,.707,5,10,R,M.Wacha(51)
139,139,Sep 3,@,KCR,W7-1,41,34,7,10,1,0,1,7,3,0,7,3,0,1,0,0,0,2,.239,.310,.397,.708,7,11,R,B.Singer(52)
140,140,Sep 4,@,KCR,L1-4,31,30,1,7,2,0,0,1,1,0,8,0,0,0,0,3,0,1,.239,.310,.397,.707,3,12,R,S.Lugo(64)
141,141,Sep 6,@,LAD,W3-1,34,31,3,5,1,0,2,3,3,1,10,0,0,0,0,0,1,1,.239,.310,.397,.706,4,9,R,L.Knack(65)
