Rk,Gtm,Date,,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,number,Thr,Opp-Starter-GmeSc
80,80,Jun 26,@,SDP,L5-8,34,30,5,5,2,0,0,5,3,0,10,1,0,0,0,1,0,1,.236,.304,.367,.671,2,11,R,D.Cease(82)
81,81,Jun 28,@,TBR,L1-3,35,31,1,5,2,0,0,0,2,0,9,2,0,0,0,0,2,1,.235,.303,.365,.669,7,10,R,Z.Eflin(69)
82,82,Jun 29,@,TBR,W8-1,42,38,8,13,2,1,1,7,4,0,4,0,0,0,0,2,0,0,.237,.305,.367,.672,7,10,R,A.Civale(47)
83,83,Jun 30,@,TBR,L0-5,34,30,0,3,0,0,0,0,3,0,16,1,0,0,0,0,1,0,.235,.304,.365,.668,7,9,R,T.Bradley(72)
84,84,Jul 1,,NYM,L7-9,44,40,7,11,2,0,0,6,4,0,6,0,0,0,1,2,0,0,.236,.304,.364,.668,8,12,L,D.Peterson(52)
85,85,Jul 2,,NYM,L2-7,39,35,2,6,1,0,0,2,3,0,7,1,0,0,2,1,0,2,.235,.304,.362,.666,8,11,L,S.Manaea(64)
86,86,Jul 3,,NYM,W7-5,35,32,7,9,2,0,2,7,3,0,5,0,0,0,0,2,1,0,.235,.304,.364,.668,4,9,R,C.Scott(41)
87,87,Jul 4,,NYM,W1-0,32,27,1,5,0,0,1,1,3,0,3,1,1,0,0,1,2,0,.235,.304,.363,.667,7,10,L,J.Quintana(67)
88,88,Jul 5,,STL,L6-7,47,43,6,14,4,0,1,6,4,1,8,0,0,0,0,2,3,1,.236,.305,.365,.670,10,12,R,S.Gray(36)
89,89,Jul 6,,STL,W14-6,46,39,14,15,4,0,3,13,6,0,5,1,0,0,0,0,2,0,.238,.308,.370,.677,8,10,R,L.Lynn(-4)
90,90,Jul 7,,STL,L3-8,38,34,3,11,3,0,0,3,3,0,12,1,0,0,0,2,0,1,.239,.309,.370,.679,8,9,R,K.Gibson(43)
91,91,Jul 8,,STL,L0-6,34,34,0,8,1,0,0,0,0,0,4,0,0,0,0,1,0,0,.239,.308,.369,.677,7,11,R,M.Mikolas(64)
92,92,Jul 9,@,NYM,L5-7,37,33,5,6,2,0,2,4,2,0,8,2,0,0,0,0,0,0,.239,.307,.370,.677,5,11,L,J.Quintana(79)
93,93,Jul 10,@,NYM,L2-6,36,30,2,5,1,0,0,1,3,0,8,2,1,0,0,0,2,1,.238,.307,.368,.675,7,9,R,L.Severino(58)
94,94,Jul 11,@,NYM,L0-7,40,32,0,6,1,0,0,0,5,0,11,3,0,0,0,0,0,1,.237,.308,.366,.674,13,9,L,D.Peterson(66)
95,95,Jul 12,@,MIL,W5-2,37,36,5,12,3,0,1,5,1,0,9,0,0,0,0,1,3,1,.238,.308,.368,.676,5,9,R,F.Peralta(37)
96,96,Jul 13,@,MIL,W6-5,39,36,6,12,3,0,2,6,2,0,6,0,1,0,0,2,0,0,.239,.309,.370,.679,6,14,L,D.Keuchel(33)
97,97,Jul 14,@,MIL,L3-9,34,33,3,7,0,1,0,3,1,0,11,0,0,0,0,1,2,0,.239,.308,.369,.677,4,10,L,R.Zastryzny(55)
98,98,Jul 19,,CIN,W8-5,34,30,8,7,1,0,2,7,4,1,9,0,0,0,0,1,5,0,.239,.308,.370,.678,2,9,R,F.Montas(24)
99,99,Jul 20,,CIN,W5-4,37,34,5,9,2,0,1,5,1,0,8,2,0,0,1,0,4,0,.239,.308,.371,.679,8,10,L,N.Lodolo(52)
100,100,Jul 21,,CIN,W5-2,35,32,5,9,1,0,1,4,3,0,3,0,0,0,0,0,0,1,.240,.309,.371,.680,6,12,L,A.Abbott(56)
101,101,Jul 23,,SDP,L0-4,32,31,0,6,3,0,0,0,0,0,4,0,1,0,1,2,1,0,.239,.308,.370,.678,5,9,R,R.Vásquez(63)
102,102,Jul 24,,SDP,L3-12,33,31,3,6,0,1,1,3,2,0,6,0,0,0,0,2,1,0,.239,.307,.370,.677,3,10,R,M.Waldron(54)
103,103,Jul 25,,SDP,L0-3,28,25,0,0,0,0,0,0,3,0,9,0,0,0,0,1,0,1,.237,.306,.367,.673,1,9,R,D.Cease(93)
104,104,Jul 26,@,STL,W10-8,47,38,10,11,3,1,0,10,8,1,14,0,0,1,0,0,6,1,.238,.307,.368,.675,8,11,R,S.Gray(37)
105,105,Jul 27,@,STL,W14-3,53,43,14,16,4,0,1,14,8,0,5,2,0,0,0,0,1,0,.239,.309,.370,.679,12,11,R,K.Gibson(44)
106,106,Jul 28,@,STL,L3-4,36,34,3,9,3,1,0,3,1,0,5,0,0,1,0,1,2,0,.240,.309,.370,.680,6,10,R,M.Mikolas(48)
107,107,Jul 29,@,ARI,L8-9,45,39,8,15,3,0,1,8,5,0,4,1,0,0,0,1,1,1,.241,.311,.372,.683,10,9,L,J.Montgomery(18)
108,108,Jul 30,@,ARI,L0-17,32,30,0,4,0,0,0,0,2,0,12,0,0,0,0,1,0,0,.240,.310,.370,.680,5,12,R,R.Nelson(80)
109,109,Jul 31,@,ARI,L4-5,42,37,4,10,4,0,0,3,5,1,9,0,0,0,0,0,2,0,.241,.310,.370,.681,11,12,R,Z.Gallen(61)
110,110,Aug 2,,MIL,L3-8,38,37,3,10,1,0,1,3,1,0,7,0,0,0,0,0,3,0,.241,.310,.370,.681,8,10,R,F.Montas(42)
111,111,Aug 3,,MIL,W6-4,33,31,6,10,2,0,1,6,1,0,4,0,1,0,0,1,2,1,.242,.310,.371,.682,3,9,R,A.Civale(30)
112,112,Aug 4,,MIL,W4-3,32,30,4,9,1,1,1,4,2,0,4,0,0,0,0,2,0,1,.242,.311,.372,.683,4,10,R,T.Myers(56)
113,113,Aug 5,,SFG,L1-4,37,33,1,6,2,0,0,1,3,0,11,1,0,0,0,0,1,0,.242,.310,.371,.682,9,9,R,L.Webb(58)
114,114,Aug 6,,SFG,W11-5,44,37,11,15,4,1,3,11,6,0,8,0,1,0,0,1,2,0,.243,.312,.376,.688,9,10,R,H.Birdsong(16)
115,115,Aug 7,,SFG,L4-7,38,34,4,8,0,1,1,4,3,0,10,1,0,0,0,1,1,0,.243,.312,.376,.688,7,12,L,B.Snell(59)
116,116,Aug 8,,SFG,L5-9,39,34,5,7,0,0,1,5,3,0,8,0,1,1,0,1,3,0,.243,.312,.375,.687,5,10,L,K.Harrison(49)
117,117,Aug 9,,LAA,W3-2,37,33,3,7,0,0,0,3,2,0,7,0,1,1,0,0,1,1,.243,.311,.374,.685,7,11,R,J.Soriano(66)
