Rk,Gtm,Date,,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,number,Umpire,Pitchers-Used-Rest-GameScore-Dec
37,37,May 6,,MIA,W6-3,9.0,7,3,3,0,0,8,1,1,3.34,34,126,85,0,0,1,1,33,1,0,0,0,0,1,1,4,Mark Ripperger,W.Buehler (99-42) R.Yarbrough (7-W) B.Treinen (0-H) A.Vesia (2-Sv)
38,38,May 7,,MIA,W8-2,9.0,6,2,2,0,0,6,2,0,3.31,33,112,84,0,0,0,0,33,1,0,0,0,0,0,0,2,Roberto Ortiz,Y.Yamamoto (5-69-W) J.Feyereisen (2)
39,39,May 8,,MIA,W3-1,9.0,6,1,1,0,0,6,1,0,3.25,32,113,81,0,0,0,0,32,0,0,0,0,0,0,1,3,Alfonso Márquez,G.Stone (4-65-W) M.Grove (2-H) D.Hudson (4-Sv)
40,40,May 10,@,SDP,L1-2,8.1,3,2,2,0,2,13,1,0,3.22,28,120,84,0,0,0,0,26,1,0,0,0,0,0,2,3,Mike Estabrook,T.Glasnow (5-79) B.Treinen (3) M.Grove (1-L)
41,41,May 11,@,SDP,W5-0,9.0,6,0,0,0,0,6,0,1,3.14,34,137,95,0,0,0,0,33,1,0,0,0,0,0,0,4,Erich Bacchus,J.Paxton (5-68-W) G.Varland (6) R.Yarbrough (4) J.Feyereisen (3)
42,42,May 12,@,SDP,L0-4,8.0,9,4,4,0,2,5,3,2,3.17,36,150,94,3,1,3,1,32,1,0,0,0,0,0,0,5,Tripp Gibson,W.Buehler (5-38-L) R.Yarbrough (0) G.Varland (0) A.Vesia (5) N.Crismatt (11)
43,43,May 13,@,SFG,W6-4,10.0,6,4,4,0,4,13,1,0,3.18,38,145,94,2,0,1,0,34,1,0,0,0,0,0,1,6,Marvin Hudson,Y.Yamamoto (5-47) A.Vesia (0) M.Grove (2) D.Hudson (4) B.Treinen (2-W) J.Feyereisen (1-Sv)
44,44,May 14,@,SFG,W10-2,9.0,9,2,2,0,4,3,0,0,3.16,38,132,84,0,0,0,0,34,3,0,0,0,0,0,2,4,Nick Mahrley,G.Stone (5-57-W) J.Feyereisen (0) G.Varland (1) N.Crismatt (1)
45,45,May 15,@,SFG,L1-4,8.0,7,4,3,1,3,6,1,0,3.16,34,136,90,0,0,0,0,31,1,0,0,0,0,1,1,2,Hunter Wendelstedt,E.Hernández (99-54-L) E.Salazar (99)
46,46,May 16,,CIN,L2-7,9.0,11,7,7,0,3,11,1,0,3.24,40,164,109,0,0,5,1,37,4,0,0,0,0,0,0,3,Bill Miller,T.Glasnow (5-46-L) A.Vesia (2) N.Ramirez (19)
47,47,May 17,,CIN,W7-3,9.0,8,3,3,0,0,4,2,0,3.24,32,116,79,1,0,0,0,32,0,0,0,0,0,1,2,4,Malachi Moore,J.Paxton (5-48) M.Grove (3-W) B.Treinen (3-H) D.Hudson (3)
48,48,May 18,,CIN,W4-0,9.0,3,0,0,0,0,11,0,0,3.17,30,117,83,0,0,0,0,30,0,1,0,0,0,0,0,4,Doug Eddings,W.Buehler (5-73-W) M.Grove (0-H) D.Hudson (0-H) J.Feyereisen (3)
49,49,May 19,,CIN,W3-2,10.0,6,2,2,0,4,11,0,1,3.14,41,148,101,4,1,0,0,36,3,0,1,0,0,0,0,5,Chad Whitson,L.Knack (18-58) R.Yarbrough (6) A.Vesia (2-BSv) B.Treinen (1) A.Banda (99-W)
50,50,May 20,,ARI,W6-4,9.0,10,4,4,0,1,10,2,0,3.16,38,154,103,1,0,0,0,37,2,0,0,0,0,0,0,4,Carlos Torres,Y.Yamamoto (6-58-W) A.Banda (0) E.Hernández (4) D.Hudson (1-Sv)
51,51,May 21,,ARI,L3-7,9.0,12,7,7,0,2,7,2,0,3.23,40,147,92,0,0,1,0,38,1,0,0,0,0,0,1,3,Ryan Wills,G.Stone (6-44-L) M.Grove (2) Y.Ramírez (6)
52,52,May 22,,ARI,L0-6,9.0,9,6,6,0,2,8,2,0,3.29,39,151,99,0,0,0,0,37,1,1,0,0,0,1,0,4,Chad Fairchild,T.Glasnow (5-52-L) E.Hernández (1) R.Yarbrough (2) A.Banda (1)
53,53,May 24,@,CIN,L6-9,8.0,6,9,9,0,9,11,3,2,3.40,40,179,96,4,4,1,1,28,1,0,0,1,0,0,0,5,Alan Porter,J.Paxton (6-34) Y.Ramírez (2-L) A.Vesia (4) M.Grove (2) E.Hernández (1)
54,54,May 25,@,CIN,L1-3,8.0,9,3,3,0,2,6,2,0,3.40,31,131,84,2,0,1,2,28,1,0,0,1,0,0,2,3,Ryan Blakney,W.Buehler (6-48-L) R.Yarbrough (2) B.Treinen (5)
55,55,May 26,@,CIN,L1-4,8.0,8,4,4,0,3,9,0,2,3.42,37,144,89,0,0,1,0,31,1,0,1,1,0,0,0,3,Dan Merzel,Y.Yamamoto (5-45-L) A.Banda (3) Y.Ramírez (1)
56,56,May 28(1),@,NYM,W5-2,10.0,4,2,2,0,5,12,1,0,3.39,37,133,83,0,0,0,0,32,0,0,0,0,0,0,2,4,Jeremy Riggs,T.Glasnow (5-69) M.Grove (3) D.Hudson (7-W) B.Treinen (2-Sv)
57,57,May 28(2),@,NYM,W3-0,9.0,3,0,0,0,1,10,0,0,3.33,31,117,79,0,0,0,0,30,0,0,0,0,0,0,0,2,Ramon De Jesus,G.Stone (6-78-W) A.Vesia (3-Sv)
58,58,May 29,@,NYM,W10-3,9.0,9,3,3,0,3,7,1,1,3.32,40,169,104,1,1,0,0,36,1,0,0,0,0,0,0,7,Adrian Johnson,J.Paxton (4-58) Y.Ramírez (2) E.Hernández (4) M.Grove (0-BSv) A.Banda (2) B.Treinen (0-W) R.Yarbrough (3)
59,59,May 31,,COL,L1-4,9.0,7,4,3,1,6,8,1,0,3.32,37,130,74,1,0,0,1,31,0,1,0,0,0,0,1,4,Larry Vanover,W.Buehler (5-49-L) A.Banda (1) Y.Ramírez (1) A.Vesia (2)
60,60,Jun 1,,COL,W4-1,9.0,9,1,1,0,1,10,0,0,3.28,36,139,93,0,0,0,1,34,3,0,0,0,1,0,0,4,David Rackley,Y.Yamamoto (5-60-W) D.Hudson (3-H) B.Treinen (2-H) E.Phillips (28-Sv)
61,61,Jun 2,,COL,W4-0,9.0,5,0,0,0,3,11,0,0,3.22,32,118,83,0,0,0,0,29,1,0,0,0,0,0,3,4,Nate Tomlinson,G.Stone (4-63-W) M.Grove (3-H) A.Vesia (1-H) D.Hudson (0)
62,62,Jun 4,@,PIT,L0-1,8.0,4,1,1,0,2,13,1,0,3.19,31,128,83,0,0,2,0,29,1,0,0,0,0,1,0,3,Jeremie Rehak,T.Glasnow (6-69-L) A.Vesia (1) Y.Ramírez (3)
63,63,Jun 5,@,PIT,L6-10,8.0,9,10,8,2,5,7,0,0,3.28,38,139,88,2,1,1,0,31,1,0,0,1,1,0,0,4,Clint Vondrak,J.Paxton (6-17-L) Y.Ramírez (0) A.Banda (4) R.Yarbrough (6)
64,64,Jun 6,@,PIT,W11-7,9.0,13,7,6,1,1,15,2,0,3.32,45,186,118,0,0,2,0,43,0,0,0,0,1,4,0,6,Dan Merzel,W.Buehler (5-35) M.Grove (3-W) D.Hudson (3) B.Treinen (4) E.Phillips (4) A.Vesia (1)
65,65,Jun 7,@,NYY,W2-1,11.0,5,1,0,1,3,12,0,0,3.26,41,173,118,2,0,0,0,38,1,0,0,0,0,1,1,6,Todd Tichenor,Y.Yamamoto (5-78) A.Banda (1) B.Treinen (0) D.Hudson (0) M.Grove (0-W) Y.Ramírez (1-Sv)
66,66,Jun 8,@,NYY,W11-3,9.0,10,3,3,0,3,8,2,0,3.25,40,155,102,3,0,0,0,37,1,0,0,0,0,0,0,3,Emil Jimenez,G.Stone (5-49-W) A.Vesia (1-H) R.Yarbrough (2)
67,67,Jun 9,@,NYY,L4-6,8.0,9,6,6,0,2,14,3,0,3.30,33,132,86,0,0,0,1,31,2,0,0,0,0,0,1,2,Nestor Ceja,T.Glasnow (4-47-L) Y.Ramírez (1)
68,68,Jun 11,,TEX,W15-2,9.0,5,2,2,0,2,5,1,0,3.28,34,137,86,0,0,0,0,31,0,0,0,0,1,0,0,4,Nick Mahrley,J.Paxton (5-64-W) M.Grove (3) A.Banda (3) E.Phillips (4)
69,69,Jun 12,,TEX,L2-3,9.0,8,3,2,1,2,3,1,0,3.26,37,134,88,0,0,1,1,35,1,0,0,0,0,2,1,5,Marvin Hudson,W.Buehler (5-44-L) Y.Ramírez (2) B.Treinen (4) D.Hudson (4) A.Banda (0)
70,70,Jun 13,,TEX,L1-3,9.0,7,3,3,0,6,8,0,0,3.26,36,140,85,0,0,2,1,29,1,0,0,1,0,0,2,6,Hunter Wendelstedt,M.Grove (1-39-L) R.Yarbrough (4) Y.Ramírez (0) B.Treinen (0) A.Vesia (4) E.Phillips (1)
71,71,Jun 14,,KCR,W4-3,9.0,5,3,3,0,2,4,1,0,3.25,33,116,77,0,0,0,1,31,0,0,0,0,0,0,0,3,Gabe Morales,G.Stone (5-58) D.Hudson (1-W) A.Vesia (0-Sv)
72,72,Jun 15,,KCR,L2-7,9.0,7,7,7,0,6,8,1,0,3.31,39,158,97,0,0,2,0,32,1,1,1,0,1,0,1,6,John Bacon,Y.Yamamoto (7-54) M.Grove (1) Y.Ramírez (1-H) B.Treinen (1-BL) A.Banda (2) R.Yarbrough (1)
73,73,Jun 16,,KCR,W3-0,9.0,3,0,0,0,2,11,0,0,3.26,31,113,80,0,0,1,0,29,0,0,0,0,0,0,1,3,Ryan Additon,T.Glasnow (6-79-W) D.Hudson (1-H) E.Phillips (2-Sv)
74,74,Jun 17,@,COL,W9-5,9.0,6,5,5,0,1,9,3,0,3.28,35,118,86,0,0,0,0,34,2,0,0,0,0,1,0,2,Tom Hanahan,J.Paxton (5-76-W) J.Feyereisen (29)
75,75,Jun 18,@,COL,W11-9,9.0,11,9,9,0,5,8,2,1,3.36,43,165,101,1,0,0,0,35,3,0,0,0,2,0,0,6,Will Little,W.Buehler (5-21) A.Banda (2) Y.Ramírez (2) M.Petersen (99-W) A.Vesia (3-H) E.Phillips (1-Sv)
76,76,Jun 19,@,COL,L6-7,8.2,10,7,6,1,3,4,1,0,3.40,37,122,78,1,1,0,0,32,3,1,0,0,2,1,3,4,Lance Barksdale,B.Miller (69-40) D.Hudson (2-BSv) B.Treinen (3) Y.Ramírez (0-L)
77,77,Jun 20,@,COL,W5-3,9.0,6,3,3,0,2,13,1,1,3.39,36,135,92,3,2,0,0,33,0,0,0,0,0,0,0,5,Nic Lentz,G.Stone (5-57-W) B.Treinen (0-H) D.Hudson (0-H) A.Vesia (1-H) E.Phillips (1-Sv)
78,78,Jun 21,,LAA,L2-3,10.0,4,3,2,1,2,8,0,4,3.37,40,161,109,1,1,3,0,33,0,0,0,1,0,0,0,5,John Libka,L.Knack (32-63) R.Yarbrough (5-BSv) Y.Ramírez (1) A.Banda (2-L) E.Phillips (0)
79,79,Jun 22,,LAA,W7-2,9.0,3,2,1,1,0,12,1,0,3.34,31,103,72,0,0,0,0,30,1,0,0,0,0,0,0,3,James Hoye,T.Glasnow (5-77-W) A.Vesia (1) M.Petersen (3)
80,80,Jun 24,@,CHW,W3-0,9.0,5,0,0,0,3,10,0,0,3.30,35,135,85,0,0,0,0,32,1,0,0,0,0,0,0,5,Erich Bacchus,J.Paxton (6-64) D.Hudson (3-W) Y.Ramírez (2-H) E.Phillips (2-H) A.Vesia (1-Sv)
81,81,Jun 25,@,CHW,W4-3,9.0,8,3,3,0,6,4,1,0,3.29,40,160,97,3,0,0,0,34,4,0,0,0,0,0,1,7,Laz Diaz,B.Miller (5-34) M.Petersen (2-W) Y.Ramírez (0-H) A.Banda (3-H) B.Treinen (4-H) D.Hudson (0-H) E.Phillips (0-Sv)
82,82,Jun 26,@,CHW,W4-0,9.0,4,0,0,0,0,7,0,0,3.25,30,103,73,,,0,0,30,1,0,0,0,0,0,1,1,Derek Thomas,G.Stone (5-86-W)
83,83,Jun 28,@,SFG,L3-5,8.0,8,5,4,1,2,7,3,0,3.27,35,132,86,2,0,1,0,33,1,1,0,0,0,1,0,5,Edwin Jimenez,L.Knack (6-57) A.Banda (2) D.Hudson (2-BSv) R.Yarbrough (1) B.Treinen (2-L)
84,84,Jun 29,@,SFG,W14-7,11.0,13,7,6,1,7,9,0,0,3.29,53,187,119,2,1,1,1,45,6,0,1,0,1,1,0,9,Andy Fletcher,T.Glasnow (6-24) Y.Ramírez (3) A.Vesia (4-BSv) M.Petersen (3) A.Banda (0) B.Treinen (0) E.Phillips (3) D.Hudson (0-BW) R.Yarbrough (0)
85,85,Jun 30,@,SFG,L4-10,8.0,16,10,10,0,3,5,1,0,3.37,42,146,94,0,0,0,0,37,10,0,0,0,2,1,1,4,Jansen Visconti,J.Paxton (5-4-L) M.Petersen (0) Y.Ramírez (0) E.Phillips (0)
86,86,Jul 2,,ARI,W6-5,9.0,10,5,4,1,4,9,2,0,3.38,41,160,102,0,0,0,0,36,0,0,0,1,0,0,0,5,Dan Merzel,B.Miller (6-52) D.Hudson (2) A.Vesia (2) B.Treinen (2-BSv) E.Phillips (1-W)
87,87,Jul 3,,ARI,L4-12,9.0,16,12,12,0,7,8,4,0,3.48,50,201,130,2,0,2,0,41,5,0,1,1,1,0,0,5,Jordan Baker,G.Stone (6-29) R.Yarbrough (3-L) Y.Ramírez (2) A.Banda (3) M.Petersen (2)
88,88,Jul 4,,ARI,L3-9,9.0,12,9,9,0,5,9,3,0,3.54,44,166,103,0,0,4,0,39,1,0,2,0,0,0,0,4,Stu Scheurwater,L.Knack (5-44-L) A.Banda (0) A.Vesia (1) N.Ramirez (48)
89,89,Jul 5,,MIL,W8-5,9.0,4,5,5,0,2,11,1,0,3.56,33,134,91,0,0,1,0,31,0,0,0,0,0,1,0,4,Brian Walsh,T.Glasnow (5-51) B.Treinen (2) D.Hudson (2-W) E.Phillips (2-Sv)
90,90,Jul 6,,MIL,W5-3,9.0,5,3,3,0,3,7,2,0,3.55,35,143,79,0,0,0,0,32,1,0,0,0,0,0,0,5,Edwin Moscoso,J.Paxton (5-52) D.Hudson (0-H) B.Treinen (0-H) E.Phillips (0-BW) A.Vesia (1-Sv)
91,91,Jul 7,,MIL,L2-9,9.0,12,9,9,0,6,9,3,1,3.61,42,165,109,0,0,2,0,35,4,0,1,0,0,0,2,4,Vic Carapazza,J.Wrobleski (99-43-L) Y.Ramírez (3) R.Yarbrough (3) A.Banda (2)
92,92,Jul 9,@,PHI,L1-10,8.0,12,10,10,0,3,5,3,2,3.69,40,155,100,2,0,2,0,35,2,0,0,0,0,0,0,4,Derek Thomas,B.Miller (6-5-L) Y.Ramírez (1) M.Petersen (5) E.Hernández (99)
93,93,Jul 10,@,PHI,L3-4,8.0,10,4,4,0,0,6,1,0,3.70,31,126,85,2,1,1,1,31,2,1,0,0,0,0,2,5,Brennan Miller,G.Stone (6-33-L) A.Banda (2) B.Treinen (3) A.Vesia (3) D.Hudson (3)
