Rk,Gtm,Date,,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,number,Thr,Opp-Starter-GmeSc
132,132,Aug 27,,BAL,L2-3,36,32,2,7,1,1,0,2,3,0,7,0,0,1,0,1,1,0,.252,.330,.435,.764,7,11,L,C.Irvin(46)
133,133,Aug 28,,BAL,W6-4,31,31,6,5,0,0,2,5,0,0,6,0,0,0,2,0,4,0,.251,.328,.434,.762,1,11,R,C.Burnes(47)
134,134,Aug 29,,BAL,W6-3,41,36,6,14,4,0,0,6,4,0,6,0,0,1,0,0,2,0,.252,.329,.435,.764,11,9,L,C.Povich(22)
135,135,Aug 30,@,ARI,W10-9,42,36,10,10,4,0,3,9,4,1,9,1,0,1,0,0,3,0,.252,.330,.436,.766,5,10,R,Z.Gallen(40)
136,136,Aug 31,@,ARI,W8-6,46,41,8,16,3,0,3,8,3,0,5,0,1,1,0,0,1,0,.254,.330,.438,.769,11,13,R,M.Kelly(28)
137,137,Sep 1,@,ARI,L3-14,38,36,3,9,1,0,0,3,2,0,14,0,0,0,0,0,0,0,.253,.330,.437,.767,8,13,R,B.Pfaadt(49)
138,138,Sep 2,@,ARI,W11-6,46,41,11,17,3,1,2,11,4,1,5,0,0,1,0,1,4,0,.255,.331,.439,.770,8,10,L,E.Rodríguez(35)
139,139,Sep 3,@,LAA,W6-2,40,36,6,6,0,1,1,6,4,1,16,0,0,0,0,0,1,0,.254,.331,.438,.769,5,11,L,R.Detmers(66)
140,140,Sep 4,@,LAA,L1-10,35,30,1,6,0,0,0,1,5,0,8,0,0,0,0,3,0,0,.254,.330,.437,.767,7,13,R,G.Canning(65)
141,141,Sep 6,,CLE,L1-3,34,32,1,6,2,0,1,1,1,1,8,1,0,0,0,1,0,0,.253,.330,.436,.766,6,11,L,M.Boyd(68)
142,142,Sep 7,,CLE,W7-2,34,30,7,8,1,0,2,7,3,0,8,0,0,1,0,1,1,0,.254,.330,.436,.766,3,10,R,G.Williams(25)
143,143,Sep 8,,CLE,W4-0,35,32,4,9,1,1,2,4,3,0,9,0,0,0,0,0,0,0,.254,.330,.437,.767,7,10,R,T.Bibee(52)
144,144,Sep 9,,CHC,L4-10,41,35,4,10,0,0,1,4,5,0,7,0,0,1,0,1,2,0,.254,.330,.437,.767,10,11,R,K.Hendricks(45)
145,145,Sep 10,,CHC,L3-6,34,33,3,8,0,0,3,3,1,0,4,0,0,0,0,1,0,0,.254,.330,.437,.767,4,11,L,S.Imanaga(55)
146,146,Sep 11,,CHC,W10-8,42,36,10,12,1,0,5,10,6,0,5,0,0,0,0,0,2,0,.254,.331,.440,.770,8,11,L,J.Wicks(13)
147,147,Sep 13,@,ATL,L2-6,32,31,2,5,1,0,1,2,1,0,9,0,0,0,0,1,1,0,.254,.330,.439,.769,3,9,R,S.Schwellenbach(61)
148,148,Sep 14,@,ATL,L1-10,35,32,1,7,3,0,0,1,3,0,7,0,0,0,0,1,0,0,.254,.329,.438,.768,7,14,L,C.Sale(62)
149,149,Sep 15,@,ATL,W9-2,43,38,9,11,3,1,3,8,5,1,10,0,0,0,0,0,0,0,.254,.330,.440,.770,7,12,R,C.Morton(66)
150,150,Sep 16,@,ATL,W9-0,39,30,9,4,1,0,1,8,7,0,9,1,0,1,0,1,1,0,.253,.330,.439,.768,3,13,L,M.Fried(60)
151,151,Sep 17,@,MIA,L9-11,42,38,9,12,2,1,2,9,3,0,9,0,0,1,0,0,1,0,.254,.330,.440,.770,6,9,R,D.McCaughan(32)
152,152,Sep 18,@,MIA,W8-4,41,39,8,11,1,0,3,8,1,1,11,1,0,0,1,0,2,0,.254,.330,.440,.770,6,12,L,R.Weathers(30)
153,153,Sep 19,@,MIA,W20-4,53,39,20,16,3,0,3,19,10,0,6,2,0,2,0,0,4,0,.255,.332,.443,.774,6,12,R,E.Cabrera(19)
154,154,Sep 20,,COL,W6-4,34,32,6,9,1,0,3,6,1,0,2,0,0,1,0,0,2,0,.255,.331,.443,.775,4,11,L,K.Freeland(44)
155,155,Sep 21,,COL,L3-6,42,33,3,7,0,0,1,3,7,0,9,2,0,0,1,2,2,0,.255,.332,.443,.774,12,9,R,C.Quantrill(41)
156,156,Sep 22,,COL,W6-5,38,32,6,11,0,0,4,6,6,0,5,0,0,0,0,3,2,0,.255,.332,.444,.777,8,9,R,A.Senzatela(53)
157,157,Sep 24,,SDP,L2-4,36,32,2,9,2,0,0,1,3,0,5,1,0,0,1,1,0,1,.256,.333,.444,.776,7,10,R,M.King(60)
158,158,Sep 25,,SDP,W4-3,36,30,4,8,3,0,0,4,6,0,5,0,0,0,0,2,1,0,.256,.333,.443,.776,8,13,R,D.Cease(46)
159,159,Sep 26,,SDP,W7-2,39,35,7,11,3,0,2,7,3,2,7,0,0,0,0,0,0,0,.256,.333,.444,.777,8,12,R,J.Musgrove(60)
160,160,Sep 27,@,COL,W11-4,44,40,11,15,3,0,3,10,3,0,8,0,0,1,0,1,3,0,.257,.334,.446,.779,6,10,R,C.Quantrill(20)
161,161,Sep 28,@,COL,W13-2,53,42,13,18,4,0,2,12,9,0,8,2,0,0,0,0,3,0,.258,.335,.447,.783,13,11,R,A.Senzatela(24)
162,162,Sep 29,@,COL,W2-1,33,31,2,5,0,0,1,1,2,0,7,0,0,0,0,1,2,0,.258,.335,.446,.781,4,10,R,R.Feltner(69)
