Rk,Gtm,Date,,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,number,Thr,Opp-Starter-GmeSc
63,63,Jun 7,,HOU,L1-7,31,30,1,4,1,0,1,1,1,0,8,0,0,0,0,1,0,0,.235,.297,.385,.681,3,9,L,F.Valdez(82)
64,64,Jun 8,,HOU,L1-6,41,33,1,6,0,0,1,1,7,0,9,1,0,0,0,0,3,0,.234,.297,.383,.680,13,11,R,H.Brown(71)
65,65,Jun 9,,HOU,W9-7,42,35,9,13,3,0,1,9,2,0,8,3,0,2,1,1,4,1,.236,.300,.385,.685,8,12,R,J.Verlander(40)
66,66,Jun 11,@,ARI,L4-9,38,36,4,11,4,0,1,4,2,0,5,0,0,0,0,1,0,1,.237,.300,.387,.688,7,11,L,J.Montgomery(47)
67,67,Jun 12,@,ARI,W8-3,45,40,8,14,4,0,2,8,5,0,8,0,0,0,0,0,0,1,.239,.303,.391,.694,10,10,R,S.Cecconi(15)
68,68,Jun 13,@,ARI,L1-11,36,30,1,6,2,0,0,1,4,0,8,2,0,0,0,3,0,0,.239,.303,.389,.693,8,11,R,B.Pfaadt(61)
69,69,Jun 14,@,SFG,W8-6,44,36,8,11,4,1,1,7,6,0,3,0,1,1,0,0,0,0,.240,.305,.392,.697,9,10,R,S.Howard(24)
70,70,Jun 15,@,SFG,W4-3,37,32,4,6,1,0,2,4,4,0,8,1,0,0,0,1,3,0,.239,.304,.392,.697,6,9,R,K.Winn(54)
71,71,Jun 16,@,SFG,L6-13,39,34,6,9,3,0,1,6,4,0,8,0,0,1,0,1,0,0,.240,.305,.393,.698,6,13,L,E.Miller(47)
72,72,Jun 17,,MIL,W5-3,32,28,5,7,0,1,1,5,3,0,7,0,0,1,0,0,0,1,.240,.305,.393,.698,3,11,R,C.Rodriguez(35)
73,73,Jun 18,,MIL,L3-6,39,35,3,9,3,0,0,2,4,0,9,0,0,0,0,1,0,0,.240,.305,.393,.698,9,9,R,T.Myers(69)
74,74,Jun 19,,MIL,L0-2,33,31,0,4,0,0,0,0,2,0,10,0,0,0,0,0,1,0,.239,.304,.389,.693,6,11,R,F.Peralta(72)
75,75,Jun 21,@,LAD,W3-2,40,33,3,4,0,0,0,3,2,0,8,4,1,0,0,0,3,0,.237,.303,.386,.689,8,10,R,L.Knack(63)
76,76,Jun 22,@,LAD,L2-7,31,30,2,3,1,0,1,2,0,0,12,0,0,0,0,0,0,0,.235,.301,.384,.685,2,10,R,T.Glasnow(77)
77,77,Jun 24,,OAK,W5-1,36,30,5,9,3,0,1,5,4,0,6,1,0,1,0,1,0,1,.236,.302,.385,.688,7,9,R,L.Medina(35)
78,78,Jun 25,,OAK,W7-5,37,32,7,9,3,0,2,7,4,1,7,1,0,0,0,0,1,1,.237,.303,.388,.691,6,11,R,M.Spence(33)
79,79,Jun 26,,OAK,W5-2,36,31,5,7,4,0,0,5,3,1,12,2,0,0,0,0,0,0,.237,.304,.387,.691,7,11,R,J.Estes(61)
80,80,Jun 27,,DET,W5-0,34,32,5,8,1,0,3,5,1,0,11,1,0,0,0,0,2,0,.237,.303,.389,.693,5,10,R,J.Flaherty(41)
81,81,Jun 28,,DET,W5-2,33,32,5,10,1,0,2,5,1,0,10,0,0,0,0,1,0,1,.238,.304,.391,.695,4,9,R,K.Maeda(51)
82,82,Jun 29,,DET,W6-5,41,36,6,9,3,0,1,5,4,0,11,0,1,0,0,0,1,0,.238,.304,.391,.695,8,11,R,R.Olson(60)
83,83,Jun 30,,DET,L6-7,37,33,6,9,1,0,2,5,3,0,8,1,0,0,0,3,1,0,.238,.305,.392,.697,4,13,R,C.Mize(62)
84,84,Jul 2,@,OAK,L5-7,39,35,5,11,2,0,0,5,3,0,9,0,0,1,0,2,1,0,.239,.305,.392,.697,7,9,R,M.Spence(56)
85,85,Jul 3,@,OAK,L0-5,30,29,0,5,0,0,0,0,1,0,4,0,0,0,0,3,0,0,.239,.304,.390,.694,3,10,R,J.Estes(80)
86,86,Jul 4,@,OAK,L0-5,36,31,0,4,0,0,0,0,2,0,11,3,0,0,0,0,2,0,.237,.304,.387,.691,9,9,L,J.Sears(68)
87,87,Jul 5,@,CHC,L1-5,32,30,1,2,0,0,0,1,2,0,7,0,0,0,1,0,0,0,.236,.302,.384,.686,4,9,L,J.Steele(84)
88,88,Jul 6,@,CHC,W7-0,45,37,7,12,1,0,1,5,6,0,3,2,0,0,0,1,3,1,.237,.304,.384,.688,11,9,R,K.Hendricks(39)
89,89,Jul 7,@,CHC,L0-5,33,31,0,3,0,0,0,0,2,0,3,0,0,0,1,0,0,0,.235,.302,.381,.684,6,11,R,H.Wesneski(72)
90,90,Jul 8,,TEX,L4-9,36,33,4,8,0,1,0,4,3,0,8,0,0,0,0,2,0,0,.235,.302,.381,.683,5,9,R,J.Gray(46)
91,91,Jul 9,,TEX,L4-5,36,35,4,9,3,0,2,3,1,0,9,0,0,0,0,0,1,0,.236,.302,.382,.684,5,10,R,M.Scherzer(50)
92,92,Jul 10,,TEX,W7-2,37,30,7,8,1,0,2,6,6,0,8,1,0,0,0,0,0,1,.236,.303,.383,.686,6,9,R,M.Lorenzen(36)
93,93,Jul 11,,SEA,L0-11,36,31,0,5,1,0,0,0,4,0,8,1,0,0,0,1,0,0,.235,.303,.381,.684,9,12,R,L.Castillo(67)
94,94,Jul 12,,SEA,W6-5,40,34,6,11,2,0,2,6,5,0,10,1,0,0,0,2,1,0,.236,.304,.383,.688,8,9,R,B.Woo(25)
95,95,Jul 13,,SEA,W2-1,30,28,2,5,2,0,0,1,2,0,8,0,0,0,0,1,1,0,.236,.304,.382,.686,4,10,R,G.Kirby(65)
96,96,Jul 14,,SEA,W3-2,29,27,3,3,2,0,1,3,2,0,11,0,0,0,0,0,0,0,.235,.303,.381,.684,2,10,R,L.Gilbert(82)
97,97,Jul 19,@,OAK,L3-13,36,34,3,9,0,0,2,3,2,0,8,0,0,0,0,2,1,0,.235,.303,.382,.685,6,9,L,J.Sears(45)
98,98,Jul 20,@,OAK,L2-8,37,32,2,6,2,0,0,2,4,0,6,0,0,1,1,1,3,0,.234,.302,.381,.683,8,11,R,M.Spence(50)
99,99,Jul 21,@,OAK,W8-5,46,39,8,15,1,0,1,7,4,0,9,2,0,1,0,1,1,1,.236,.304,.382,.686,11,12,R,J.Estes(47)
100,100,Jul 22,@,SEA,W3-1,37,30,3,4,1,0,0,2,4,0,7,2,0,1,0,0,3,0,.235,.304,.380,.684,7,10,R,B.Miller(76)
101,101,Jul 23,@,SEA,W5-1,34,30,5,4,0,0,0,4,2,0,10,1,1,0,1,1,0,1,.234,.303,.378,.681,2,9,R,L.Gilbert(61)
102,102,Jul 24,@,SEA,W2-1,36,34,2,9,0,0,0,2,2,0,13,0,0,0,0,0,1,1,.235,.303,.377,.680,7,10,R,L.Castillo(67)
103,103,Jul 25,,OAK,L5-6,34,31,5,7,3,0,0,5,2,0,8,0,0,1,0,1,2,0,.235,.303,.376,.679,2,9,R,R.Stripling(38)
104,104,Jul 26,,OAK,L4-5,37,34,4,8,1,0,2,4,3,0,4,0,0,0,0,0,1,0,.235,.303,.377,.680,6,9,R,P.Blackburn(42)
105,105,Jul 27,,OAK,L1-3,34,31,1,4,2,0,1,1,3,0,6,0,0,0,0,0,0,0,.234,.302,.376,.678,6,9,R,M.Spence(63)
106,106,Jul 28,,OAK,W8-6,42,33,8,10,1,0,1,8,7,0,8,2,0,0,0,0,1,1,.234,.304,.376,.680,10,9,R,O.Bido(23)
107,107,Jul 30,,COL,W10-7,44,37,10,14,4,0,1,10,3,0,9,3,1,0,0,0,3,0,.236,.305,.378,.684,10,10,R,C.Quantrill(17)
108,108,Jul 31,,COL,L1-2,32,30,1,6,0,0,1,1,1,0,9,0,1,0,0,1,0,1,.235,.305,.378,.682,4,11,L,K.Freeland(67)
109,109,Aug 1,,COL,L4-5,41,39,4,9,1,0,2,4,2,0,6,0,0,0,0,0,1,0,.235,.304,.378,.682,8,10,R,R.Feltner(48)
110,110,Aug 2,,NYM,L1-5,33,30,1,6,0,0,0,1,2,0,10,1,0,0,0,2,0,1,.235,.304,.377,.681,5,10,R,P.Blackburn(60)
111,111,Aug 3,,NYM,W5-4,36,33,5,9,1,0,1,5,3,0,7,0,0,0,0,0,0,0,.235,.304,.377,.681,7,10,L,D.Peterson(57)
