Rk,Gtm,Date,,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,number,Umpire,Pitchers-Used-Rest-GameScore-Dec
112,112,Aug 3,@,NYY,L3-8,8.0,10,8,6,2,5,8,3,0,4.62,41,147,93,0,0,0,0,36,0,0,1,0,0,2,0,4,Laz Diaz,J.Berríos (5-34-L) E.Swanson (2) R.Burr (2) Y.Rodríguez (2)
113,113,Aug 4,@,NYY,L3-4,9.1,10,4,3,1,7,6,1,0,4.60,45,167,105,6,2,2,0,36,1,0,3,1,1,0,0,8,Tripp Gibson,Y.Rodríguez (5-59) B.Little (1) Z.Pop (1-H) R.Yarbrough (8-BSv) G.Cabrera (1) R.Burr (0) C.Green (1) B.Francis (5-L)
114,114,Aug 6,,BAL,W5-2,9.0,3,2,2,0,3,12,1,0,4.58,32,129,84,3,1,0,0,29,0,0,0,0,0,0,0,3,David Rackley,C.Bassitt (6-70-W) G.Cabrera (1-H) C.Green (1-Sv)
115,115,Aug 7,,BAL,L3-7,9.0,7,7,7,0,3,10,3,1,4.60,38,149,107,2,2,0,0,34,2,0,0,0,0,1,1,6,Larry Vanover,B.Francis (2-59) G.Cabrera (0-H) R.Burr (2-BL) R.Yarbrough (2) E.Swanson (3) Y.Rodríguez (3)
116,116,Aug 8,,BAL,W7-6,9.0,8,6,6,0,3,3,1,0,4.61,38,134,91,3,3,0,0,35,2,0,0,0,0,0,0,3,Nate Tomlinson,K.Gausman (5-67-W) Z.Pop (3) C.Green (1-Sv)
117,117,Aug 9,,OAK,W3-1,9.0,6,1,1,0,2,8,1,0,4.58,35,126,79,0,0,0,0,33,2,0,0,0,0,0,0,3,Mike Muchlinski,J.Berríos (5-68-W) E.Swanson (1-H) C.Green (0-Sv)
118,118,Aug 10,,OAK,L0-1,9.0,8,1,1,0,1,8,1,1,4.55,34,125,77,3,0,0,0,32,0,0,0,0,0,0,3,5,John Bacon,Y.Rodríguez (5-59-L) R.Burr (2) B.Little (5) T.Nance (99) Z.Pop (1)
119,119,Aug 11,,OAK,L4-8,9.0,12,8,8,0,4,9,2,1,4.58,41,173,104,0,0,1,1,36,5,0,0,0,0,0,1,4,Andy Fletcher,C.Bassitt (4-21-L) R.Yarbrough (3) E.Swanson (1) T.Nance (0)
120,120,Aug 12,@,LAA,W4-2,9.0,2,2,2,0,1,8,2,0,4.56,30,112,76,1,0,0,0,29,0,0,0,0,0,0,0,4,Nestor Ceja,B.Francis (4-79-W) Z.Pop (1-H) G.Cabrera (4-H) C.Green (2-Sv)
121,121,Aug 13,@,LAA,W6-1,9.0,7,1,1,0,3,10,1,0,4.53,35,144,89,0,0,1,0,32,1,0,0,0,0,0,1,3,Manny Gonzalez,K.Gausman (4-68-W) R.Burr (2) E.Swanson (1)
122,122,Aug 14,@,LAA,W9-2,9.0,3,2,2,0,3,6,1,2,4.51,33,113,77,0,0,0,0,27,1,0,0,0,1,1,3,3,Todd Tichenor,J.Berríos (4-73-W) B.Little (3) T.Nance (2)
123,123,Aug 16,@,CHC,L5-6,9.0,7,6,5,1,4,6,4,0,4.51,39,148,94,0,0,2,0,35,2,0,1,0,0,1,0,6,Sean Barber,Y.Rodríguez (5-46) T.Nance (1) B.Little (1) E.Swanson (2) G.Cabrera (3) C.Green (3-L)
124,124,Aug 17,@,CHC,L2-3,8.0,5,3,3,0,3,8,1,0,4.50,31,117,71,0,0,0,2,28,1,1,0,0,0,1,0,3,Ryan Blakney,C.Bassitt (5-48-L) Z.Pop (4) R.Yarbrough (5)
125,125,Aug 18,@,CHC,W1-0,9.0,4,0,0,0,1,8,0,0,4.47,33,120,87,1,0,1,0,32,1,0,0,0,0,0,0,4,Jim Wolf,B.Francis (5-78-W) R.Burr (4-H) G.Cabrera (1-H) C.Green (1-Sv)
126,126,Aug 19,,CIN,L3-6,9.0,9,6,5,1,3,8,1,0,4.47,38,149,91,2,2,0,1,34,4,0,0,0,1,1,2,5,Lance Barrett,K.Gausman (5-46-L) R.Burr (0) B.Little (2) E.Swanson (2) T.Nance (2)
127,127,Aug 20,,CIN,W10-3,9.0,9,3,3,0,2,7,0,0,4.46,37,129,88,0,0,0,0,35,0,1,0,0,0,0,1,3,Roberto Ortiz,J.Berríos (5-62-W) Z.Pop (2) T.Nance (0)
128,128,Aug 21,,CIN,L7-11,9.0,11,11,10,1,5,13,4,1,4.50,44,192,113,5,3,4,1,38,1,0,0,0,0,0,0,6,Mark Ripperger,Y.Rodríguez (4-35) B.Little (1-L) E.Swanson (1) G.Cabrera (2) Z.Pop (0) C.Green (2)
129,129,Aug 22,,LAA,W5-3,9.0,9,3,3,0,2,10,1,1,4.49,36,128,88,1,0,0,1,33,1,0,0,0,0,0,2,4,Edwin Jimenez,R.Burr (2-50) R.Yarbrough (4-W) B.Little (0) T.Nance (1)
