Rk,Gtm,Date,,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,number,Thr,Opp-Starter-GmeSc
142,142,Sep 6,@,ATL,L1-3,37,35,1,7,1,0,0,1,1,0,11,1,0,0,1,0,0,0,.241,.313,.395,.708,9,11,L,M.Fried(72)
143,143,Sep 7,@,ATL,W9-5,42,42,9,17,3,0,2,9,0,0,6,0,0,0,1,3,0,0,.242,.313,.397,.711,6,9,R,S.Schwellenbach(32)
144,144,Sep 8,@,ATL,L3-4,47,41,3,8,2,0,1,3,3,1,12,2,1,0,1,0,0,0,.242,.313,.396,.710,13,13,L,C.Sale(74)
145,145,Sep 9,,NYM,L2-3,35,30,2,4,1,0,0,2,2,0,14,2,0,1,0,0,0,0,.241,.313,.395,.708,6,12,R,T.Megill(77)
146,146,Sep 10,,NYM,W6-2,39,34,6,12,3,2,0,6,4,0,5,1,0,0,1,2,0,0,.242,.314,.396,.710,9,9,L,D.Peterson(29)
147,147,Sep 11,,NYM,L2-6,38,33,2,6,0,0,0,2,5,0,9,0,0,0,0,0,1,0,.242,.313,.395,.708,9,12,L,S.Manaea(68)
148,148,Sep 13,,STL,W4-3,42,38,4,10,1,0,0,4,3,1,7,0,0,1,0,1,1,0,.242,.313,.394,.707,9,10,R,E.Fedde(45)
149,149,Sep 14,,STL,W7-2,38,34,7,10,1,1,1,6,4,0,4,0,0,0,0,1,0,0,.242,.314,.394,.708,7,10,R,K.Gibson(46)
150,150,Sep 15,,STL,W3-2,31,28,3,6,2,0,1,3,2,2,8,1,0,0,0,1,0,0,.242,.314,.394,.708,4,11,R,M.Mikolas(57)
151,151,Sep 17,@,TEX,L8-13,44,38,8,13,2,1,1,7,5,0,6,1,0,0,0,1,0,0,.243,.314,.395,.710,9,9,R,N.Eovaldi(16)
152,152,Sep 18,@,TEX,L0-2,32,32,0,5,1,0,0,0,0,0,9,0,0,0,0,0,0,0,.242,.314,.394,.708,5,9,L,C.Bradford(73)
153,153,Sep 19,@,TEX,W4-0,40,32,4,7,0,0,2,3,6,0,12,1,0,1,1,0,0,1,.242,.314,.394,.708,9,9,R,K.Rocker(50)
154,154,Sep 20,@,TBR,L0-1,35,31,0,5,0,0,0,0,2,0,11,2,0,0,0,0,2,1,.242,.314,.393,.706,8,13,L,T.Alexander(64)
155,155,Sep 21,@,TBR,L2-3,39,36,2,9,1,1,0,2,3,0,9,0,0,0,0,0,1,0,.242,.313,.392,.706,10,10,R,T.Bradley(53)
156,156,Sep 22,@,TBR,L3-4,41,37,3,11,2,0,0,3,2,0,12,1,0,1,0,0,0,0,.242,.314,.392,.706,11,12,R,S.Baz(65)
157,157,Sep 23,,BOS,L1-4,32,31,1,6,0,0,0,1,1,0,1,0,0,0,0,2,0,0,.242,.313,.391,.704,4,11,R,T.Houck(64)
158,158,Sep 24,,BOS,L5-6,42,33,5,5,4,0,0,5,8,0,6,0,0,1,1,2,1,0,.241,.313,.390,.703,8,12,R,B.Bello(52)
159,159,Sep 25,,BOS,W6-1,35,31,6,11,2,0,1,6,2,0,6,0,2,0,0,1,0,0,.242,.314,.391,.704,5,9,R,R.Fitts(39)
160,160,Sep 27,,MIA,L5-15,45,37,5,12,1,0,1,5,6,0,6,1,0,1,1,1,0,0,.242,.314,.391,.706,13,12,R,A.Oller(36)
161,161,Sep 28,,MIA,L1-8,32,30,1,4,0,0,1,1,2,0,5,0,0,0,0,1,1,0,.242,.314,.390,.704,4,9,R,X.Curry(59)
162,162,Sep 29,,MIA,L1-3,35,31,1,4,1,0,0,1,4,0,10,0,0,0,0,0,0,0,.241,.313,.389,.702,7,11,L,R.Weathers(67)
